,clusters,mean
FTCD,7,0.008043950957661585
S100B,11,0.013117262754188464
CECR6,4,0.0050071416119325555
TUBA8,16,0.0018659265796823583
PRODH,7,0.013614654750307004
CLDN5,16,0.0006678288492560141
SCARF2,2,0.002065713418915321
VPREB1,11,0.0006887550608544574
C22orf43,1,0.0011903157718330109
AP000350.4,8,0.008621172083255376
GSTT2B,17,0.00048039207128500736
SUSD2,11,0.002708077255284013
ADRBK2,8,0.15512353229543394
SEZ6L,10,0.0624230188922106
MN1,0,0.007583091343889736
RASL10A,20,0.0008706961546437865
RP1-130H16.18,20,0.00032437778823362354
RNF215,2,0.009716679842587504
RFPL2,4,0.0012430990147211337
TIMP3,15,0.013775457024119392
LARGE,3,0.3584015594525173
APOL3,20,0.0006719738045709375
APOL2,4,0.015327066451588319
TMPRSS6,14,0.04273890022694787
ELFN2,10,0.02599730868771026
MFNG,6,0.003940108609834826
C22orf23,1,0.0032871780052433353
SOX10,5,0.002213814986709717
MAFF,3,0.09250769398535222
PDGFB,3,0.0047868849802811045
CENPM,0,0.005438094879968234
SULT4A1,12,0.002458689824646434
KIAA1644,6,0.0009330118788476731
GTSE1,0,0.009511751354709238
ALG12,19,0.048448037218717314
MLC1,4,0.000811721830595413
SBF1,8,0.019297482955491125
LMF2,3,0.09089741790737013
SCO2,16,0.01371433329834746
SYCE3,20,0.0004856676822053848
NLGN4X,6,0.015179283491171144
FRMPD4,4,0.027673814862051255
ASB9,10,0.03333473550071558
RAI2,4,0.009826575577123041
YY2,11,0.0008910321054303622
SAT1,3,0.09913045520523946
KLHL15,15,0.04604238986662517
PCYT1B,8,0.025658982579782247
ARX,6,0.046623737575580027
IL1RAPL1,13,0.04955375477416319
DMD,1,0.16243660109194086
TMEM47,11,0.00192474516831443
ELK1,0,0.026708278829143197
SLC38A5,11,0.007115406966613029
PCSK1N,4,0.5378503584798154
SLC35A2,3,0.012492932319367104
PRICKLE3,3,0.009305621761458403
SYP,4,0.09344343118588924
CACNA1F,7,0.0009312950294841644
FOXP3,7,0.004917704244427073
NUDT10,21,0.00028191328322030486
NUDT11,4,0.0021065177969571596
KDM5C,1,0.05735322551555845
WNK3,1,0.031222672500014897
FGD1,4,0.022348193471757826
ALAS2,9,0.0010286779186759584
SPIN3,1,0.013798036287173401
ZXDA,12,0.007161338790901556
KIF4A,5,0.008592849905541346
KIAA2022,10,0.05738184419641652
ITM2A,13,0.08714238154162171
SATL1,19,0.0009564381713880334
DACH2,10,0.08310084281279596
NOX1,18,0.0003281559393583849
TCEAL5,12,0.006085297825584812
PLP1,18,0.00039128102682438705
CAPN6,3,0.03458452936094989
DCX,4,0.07259995882039845
LHFPL1,11,0.00041893511555362564
IL13RA2,6,0.0011277868641212548
CXorf56,5,0.011986525262583009
RHOXF1,4,0.0005200613875268615
GRIA3,6,0.03077683210872164
APLN,7,0.0008458278020589778
RAP2C,16,0.015782853710329305
HS6ST2,3,0.08863097403652236
GPC3,16,0.059923441496772235
SLITRK4,13,0.0038153658308352867
IDS,6,0.12011793142631502
CXorf40A,12,0.00039395169809520086
GABRE,20,0.0035938910838965842
L1CAM,6,0.009362972000420782
IRAK1,2,0.03524065379928564
MECP2,8,0.125322779121179
MTCP1,5,0.004717942720897165
CLIC2,4,0.0008963388428975189
