,clusters,mean
AC245060.5,6,0.07745887361671173
IGLC2,0,0.002922266552880655
BCR,23,0.11480055804921285
SGSM1,4,0.01894027854872589
AL022323.3,13,0.0011821433948319198
GRK3,17,0.2686426744926578
SEZ6L,8,0.01699154713336892
MIAT,22,0.05988828607505876
Z93930.2,4,0.1407545104430974
PIK3IP1-AS1,4,0.02839734208162828
RFPL2,1,0.0034713853231031727
SLC5A4-AS1,1,0.01759233870552042
TIMP3,0,0.020318625953602468
Z73429.1,24,0.00023442193836315244
HMOX1,8,0.09775223352136107
CSF2RB,11,0.011523892105036982
IL2RB,24,0.09178204128331081
Z97056.2,0,0.0016757605974902759
NFAM1,17,0.057837814761829656
PRR5,7,0.1439682650300482
FAM118A,15,0.09519387366057558
GTSE1,6,0.005521463959664393
LINC01644,12,0.01872965177718116
AL022328.1,1,0.0005707752671897394
TYMP,8,0.11650600396929069
CSF2RA,11,0.08892605121412238
P2RY8,4,0.27596830723939997
AL683807.1,16,0.05330293700048974
PRKX,1,0.15000820243349594
AC079142.1,8,0.10668590143308014
ANOS1,2,0.01764747392713517
AC073529.1,17,0.024869061557487665
ARHGAP6,9,0.015322613120004266
TMSB4X,22,0.1888398528067834
NHS,2,0.07446058411612973
PHEX,9,0.003755237148799198
AC092832.2,19,0.000863451684036532
SAT1,8,0.5528800283278514
GK,9,0.07910014460262585
GK-AS1,2,0.014709640508898053
CYBB,21,0.1354876310340589
Z93403.1,1,0.005160270726583616
CFP,8,0.032735863203155434
AC233976.1,12,0.023170294447348288
AL050309.1,1,0.09033487472150596
FAAH2,14,0.0694530854822408
ZC4H2,1,0.05471312422476815
ZC3H12B,4,0.023691691537002835
AL034397.3,17,0.027509278236497365
OPHN1,11,0.044677439455354295
EDA,18,0.19893609471244128
CHIC1,4,0.09274376180557928
TSIX,11,0.022671741952880995
NEXMIF,3,0.016107326809536065
CYSLTR1,3,0.051883799112000674
GPR174,20,0.1036765344703742
HMGN5,0,0.011956451866167301
KLHL4,1,0.006293810819752985
DIAPH2-AS1,3,0.04788225673092274
PCDH19,0,0.0018772101814921657
AL035427.1,19,0.016460369384759355
IL1RAPL2,20,0.11839248301378551
FRMPD3,24,0.007976937574187793
XACT,10,0.00667706210477753
KLHL13,0,0.016881201696989777
AL008633.1,10,0.08125080979720864
RAP2C-AS1,6,0.07761772498531457
GPC3,6,0.005636550643894911
AL136169.1,19,0.0003977882717544255
FGF13,2,0.11844129955606021
MCF2,13,0.014583433512366515
FMR1NB,3,0.0006720878019383252
TMLHE-AS1,17,0.10467104569412237
NLGN4Y,23,0.044642574013847997
TTTY14,10,0.14190233880077568
AC010889.2,0,0.0018292047257620564
AL121992.3,21,0.00045431263603655525
AL121992.1,7,0.0008337332201956599
PADI4,10,0.003988643307910893
ZNF687-AS1,9,0.0005475851972088765
AL591848.3,1,0.0004923605460337808
CLEC4F,21,0.01570449454910288
AC104655.1,14,0.0016198068938034012
GACAT1,2,0.0006119643999715821
SCN7A,11,0.002741715067776392
AC064834.1,12,0.008310107829385184
AC093843.1,3,0.00037024040591303423
AC069277.1,5,0.007328686798048629
CPNE9,18,0.002668861429671781
AC099560.1,6,0.005673163210624921
LINC00879,0,0.0019022347728468458
LINC01471,18,0.0005754831483369819
AC112770.1,19,0.0011210076811884817
MSX1,1,0.0011940069971394093
PPM1K-DT,1,0.002015759488396108
LEF1-AS1,25,0.006179968431092021
LINC02211,3,0.009822062022085421
MROH2B,2,0.00070002759154514
LINC01962,12,0.0034600792937679275
GFRAL,18,0.0006167623461222106
AL078602.1,3,0.002752206473684518
FAM167A-AS1,0,0.0007292601204639079
LINC02099,5,0.001869920980660404
KCNB2,3,0.00269038189442989
AC023194.3,10,0.002009443100930069
HEMGN,15,0.0007350685225144039
TCERG1L,15,0.004758888131557373
SLC22A6,0,0.0010264506623201093
NXPE1,1,0.0012098880528402577
AC079384.1,5,0.0003552296020091247
AC069503.1,5,0.0005479767690295121
KLHL1,1,0.0027226514148647146
LINC00351,0,0.0015857193865999205
AL390800.1,5,0.0016042718757291572
AL359237.1,5,0.0009711538463988906
AL357093.1,19,0.00038407907248945694
ITPKA,7,0.001206506485204305
C15orf48,3,0.002368744571209264
AP3B2,3,0.0010644991452509382
AC136431.1,0,0.0012149779031021136
TGFB1I1,5,0.0007763064691316185
SLC12A3,2,0.00117345420414606
AC007846.1,19,0.001637854492416222
AC007952.4,6,0.02913657870760909
CRYBA1,13,0.0005541620868131537
UNC45B,25,0.0018478393678888019
LOXHD1,6,0.002045200301466979
AC016587.1,18,0.0009365731541190831
HIPK4,0,0.0018708576864676612
ATP1A3,14,0.005423966518484388
HRC,21,0.00040561332449596795
NLRP12,2,0.012890534789338985
KCND1,3,0.0016278933936456526
XIST,15,0.2990123135420642
XPNPEP2,1,0.0030333415130271014
TKTL1,0,0.0027700405729740173
AL365255.1,25,0.0036192712072992666
UTS2,13,0.002181317318615741
AL031283.2,0,0.0014274604392177888
E2F2,11,0.0033899585016505585
LINC01160,9,0.000947091142277209
S100A9,9,0.003604265098704758
S100A8,2,0.0026221518763796985
TTC24,15,0.0014233169296344458
RGS1,8,0.03221001858232531
LINC01717,19,0.0003392421821850389
AC130710.1,10,0.0002694173351631943
SULT6B1,18,0.0006228512253095112
C2orf91,18,0.0005315091693204032
AC092567.2,12,0.00041294304432810215
AC073091.3,18,0.0007422951030856789
AC010983.1,24,0.0006084319838915031
LINC01878,24,0.0008833528759905115
CIDEC,19,0.0008997897467074764
GADL1,6,0.0012278686130963827
AC104435.2,5,0.0018990998160704218
AC078795.2,0,0.00036159544800828437
LINC00501,14,0.0008260346124157019
AC104078.1,22,0.0016917042629876762
EPGN,5,0.0008859662917838791
EREG,2,0.0024073507420190187
SLC7A11,2,0.0025370505632878945
AC093766.1,5,0.000625665602564472
AC097658.2,15,0.001416507717715815
MAB21L2,0,0.00045194693893512404
AC010442.1,7,0.0005912187267804874
SLC9A3,12,0.0004151738773022569
AC016575.2,18,0.0007909430004345326
LINC02149,11,0.003354331631479739
AC099517.1,5,0.0016638122445492766
REEP2,14,0.0005737686131432504
AL590004.3,3,0.0003118362076591069
GRM4,1,0.0005513330562972182
MEP1A,9,0.0018851780356630014
AL590814.1,10,0.0012485327121008307
BVES-AS1,7,0.0003673350810775151
CENPW,19,0.0008720236519224204
AL359313.1,19,0.0009073306990841656
AL627422.2,12,0.0007082176904321612
LINC01624,5,0.00037017749857022126
AC008080.3,14,0.00037393104925545267
ANLN,17,0.003749670932464905
AC002383.1,0,0.0004463519619180047
TRBV28,12,0.001752605263182406
AC006974.2,10,0.001527228106202418
LPL,10,0.0034827813087470855
IDO1,6,0.004643383322637586
ATP6V0D2,9,0.0043523734605913035
AL162391.1,3,0.00047240751682689117
AL356481.3,0,0.0002621581571051337
CCDC187,5,0.0003382479187464218
LINC01516,7,0.0006501656078133867
ZNF365,12,0.011779444324698046
ANKRD22,17,0.005145419910724889
LINC01375,21,0.002551135775413079
AL589787.1,22,0.0009295061801474716
CALY,7,0.0008000552331730142
ZNF215,5,0.003782172895415792
C11orf16,18,0.0009091310463247896
MDK,14,0.0011554290749431109
AP001160.3,5,0.000649841146587265
AP000820.2,14,0.002245002172832418
ADAMTS8,0,0.0014705067649039888
AC005833.2,25,0.002414241321211827
OLR1,21,0.002822971365127711
KRT72,22,0.0030411718161818912
AC023794.3,12,0.0012678404547276864
KIF5A,14,0.0017846287116113984
AC087893.2,14,0.0007249297843071345
AC002375.1,5,0.0005833437610795824
GJB6,19,0.00031762223803593606
IL17D,25,0.0012334426764928205
SMAD9-IT1,1,0.0005698381612975376
AL137002.1,1,0.000744213371229125
TRAJ31,12,0.00040448366931056565
LINC00520,0,0.0006029934777603083
GLDN,21,0.002769307622901446
ACAN,1,0.0006100922356473483
AC013391.2,19,0.0017811539854713679
AC007595.1,0,0.00047696066680589486
CPNE7,24,0.006398959863237686
LINC02076,1,0.0009715343331934224
AC243571.2,13,0.000611593300906962
TOP2A,8,0.008587113487968354
MEOX1,1,0.0012954021522995657
CASC17,3,0.0010109055004392342
PPP1R27,13,0.0008140750212078284
AC091576.1,6,0.001190020220914313
AC069114.1,19,0.0007391038204237567
MIR7-3HG,1,0.000901238496038433
AC136469.1,19,0.0010478584662732251
PRR19,3,0.0005102795965718581
AC011483.2,1,0.0005115658089264098
C19orf84,24,0.003942140591683457
KIR3DL1,14,0.0020081287211148944
NLRP13,2,0.0003430491387991497
AL162457.1,7,0.0014421070539669021
KCNE2,5,0.0004973986678545469
AP001062.3,18,0.000374668528006234
AC004471.1,19,0.0003520461084780971
AC006547.2,7,0.0005670619890239318
IGLC1,0,0.002834024232582879
ENTHD1,1,0.0027814112227560195
AL034397.2,25,0.0026698077111946307
ADGRG4,9,0.0006703274888638154
U52111.1,3,0.0011951927614990885
MUC7,10,0.0008892187199145682
ADAM29,5,0.0015899875660658404
PRDM9,10,0.0008189340810993859
ESM1,14,0.0010774977243158445
AC008780.1,21,0.0004365700315304705
ARHGAP26-IT1,0,0.0007528760460835203
AC110058.1,5,0.00043577117302383403
AC004765.1,13,0.0010938423379192896
LINC02445,0,0.0003973019732977763
AC069209.1,18,0.0004693660906345696
LINC02319,1,0.0007605757201935943
AC013565.1,5,0.0015521155996352915
AC132872.3,18,0.0007237087353891405
LINC01919,18,0.0004599975546803086
LINC01749,5,0.00045951445141387476
KCNK3,0,0.0009999003741646831
AC092162.2,21,0.00042281509474192817
SFRP1,9,0.0005866070731358068
SYT3,9,0.0005049658751949438
GJA4,1,0.0007711129460131281
AL391001.1,5,0.0003837347276752986
LINC01732,21,0.00042620380915444874
AC105430.1,19,0.00042014833143364075
ERICH3-AS1,3,0.0004251027451797185
LAMC1-AS1,5,0.0003264709643353088
AL136372.2,3,0.001132598814213163
AC093802.1,1,0.0011532602366729147
MYH15,18,0.0010092151906851206
AC092691.3,19,0.0003493147631397497
AC022325.2,18,0.0006288074880562146
AC078906.1,12,0.00042892085421960733
AC090679.2,10,0.0005108700527732882
AC021818.1,2,0.000191853480340956
SH3GL3,0,0.0009257948123895998
CCL3L1,0,0.004150179503679317
TMEM92-AS1,0,0.00045831211339404524
MIR1-1HG-AS1,1,0.0009015260542857913
Z93241.1,3,0.002723167378439455
GUCY2F,25,0.0004541601508868619
CELA3B,0,0.000553783178297082
FGF12-AS1,10,0.0006081120883533897
AC093772.1,19,0.0010415419014748418
CA8,10,0.003550485269548385
AC018781.1,0,0.0004919718436906307
HBG2,9,0.001692991730121933
LINC00350,19,0.0008332148380139685
AL049775.2,19,0.0008081620608898823
LINC02309,18,0.0005345427169602764
LINC02207,21,0.0016468971559781078
HBA2,3,0.006563322629841418
HBA1,15,0.005293284052487029
LINC01081,18,0.0003738864818950704
CEACAM7,18,0.00046746066513377824
ADRA1D,25,0.0003593057430122221
MGAT3,7,0.0030769139560961013
AC087855.2,0,0.0003526903414610354
MAP1A,10,0.0005148711761352045
TCTEX1D4,9,0.00018533537208029785
SCAANT1,18,0.0006491480674326713
RASA2-IT1,25,0.001177578771112751
AC092979.1,19,0.0011721436291711245
AC069213.1,20,0.0007433084385154624
LINC01947,2,0.0006037995471981239
AC069280.2,25,0.00032871514491915153
TRBV23-1,12,0.0006927943715276501
AC022239.1,13,0.0010680313222362838
PRDM14,13,0.0004092967146525843
AP002852.1,14,0.001228546451234545
AL391704.1,21,0.000699705509357038
NFE2,2,0.0021427143731753842
SLC5A8,9,0.0004643044483030245
AL356413.1,7,0.0005054417092263484
AL928654.2,19,0.0003894156031528266
AC100863.1,0,0.0008876434805287355
NMRK2,14,0.0007296265074642959
UPK1A-AS1,6,0.00045495621939170046
IFNL1,12,0.0011101527241008822
ERICH4,19,0.0003469075720372757
FOSB,15,0.00435499563445191
AL158175.1,5,0.0005365238628707799
AC136489.1,0,0.0005233505119163705
AP003774.1,3,0.00040422200438784055
CR2,24,0.0004159726881917726
TNFAIP6,10,0.0007202254925196525
LINC01287,14,0.0005296546864679375
AL390791.1,9,0.0005350196232336561
AC103681.2,7,0.0005505054982532401
AC099671.1,18,0.0007585984037113148
CFAP45,0,0.0005580569593749122
FCGR3B,19,0.0008320818012350265
IL1B,21,0.00441343215133972
CXCL9,9,0.0004322089653725115
LINC02174,1,0.0007390131192851087
OSTM1-AS1,19,0.00054594397563305
LUADT1,5,0.0005546496469424788
NOX3,19,0.0006540203742787114
PBK,19,0.000591237494255765
AL589678.1,5,0.00030612852507733694
HBB,7,0.0019167945573894624
HBG1,18,0.0009383005224489473
WT1,18,0.0009856642706973704
TROAP,9,0.0014099521991297191
LINC00559,18,0.0004283470038203364
PRIMA1,3,0.0006487572473172371
AC022167.3,7,0.0005668511172752593
AC090617.10,10,0.0005395424597171686
AC005358.1,14,0.0008157440073684265
AC005772.2,19,0.0003739795012316312
PSG8-AS1,14,0.00027135560196315926
XKR7,5,0.0004567351635513927
IGLC3,14,0.0018265615630530805
AL691520.1,21,0.0004026217842050206
CPA3,18,0.0009127946922046364
GPR20,2,0.0014419360061864047
AC123512.1,20,0.0023321455216480766
MMP9,18,0.0004978614648672319
DRP2,19,0.0005788069336590024
AC113615.2,12,0.0018000006243315784
AC138965.1,12,0.0008434332938990368
AL138740.1,3,0.00043022991296249555
UST-AS1,13,0.0009589819463609927
OR2A42,0,0.0002839488524521834
AC100803.4,9,0.0007187448625410451
COL4A2-AS2,9,0.0004509636370819218
AC016526.4,1,0.0005144976645503629
AC005548.1,19,0.0004362197270526429
AP001109.1,9,0.0004552034709152407
AC108879.1,22,0.0012554943047240206
AP001994.2,19,0.0003654002987528726
LINC00373,1,0.001870594777819219
AREG,18,0.002223552218397761
CLEC4E,21,0.006461421141733229
LINC01052,20,0.0004065062013869138
RGR,21,0.0002724831432447831
AC116345.1,21,0.0004109884070190338
AC087379.1,3,0.0005016702152629483
CLEC6A,21,0.0005981007680533332
LINC02451,14,0.00025745734127305306
AL354810.1,18,0.0005518990946804099
AC109630.1,18,0.0005957005015820676
AC007342.4,12,0.000725449484351427
