"gene","module","score"
"AL645939.5",2,0.00415765486366172
"HLA-A",5,0.305209594370564
"MUC22",4,0.000319935827334468
"HLA-B",21,0.382970424781628
"TNF",2,0.0201284247917206
"LTB",17,0.132657233535265
"LST1",3,0.102595408269666
"HSPA1A",18,0.0505377839631138
"HSPA1B",9,0.0339820015056951
"EHMT2-AS1",2,0.00414993543944996
"TSBP1-AS1",14,0.00896585456887066
"HLA-DRA",12,0.0712346705694848
"HLA-DRB5",12,0.0453820440246412
"HLA-DRB1",12,0.109689278920094
"HLA-DQA1",12,0.0371548429946833
"HLA-DPA1",12,0.0444952977230938
"HLA-DPB1",12,0.0965045593005811
"PACSIN1",4,0.0047190483821181
"PPARD",10,0.113717867450236
"FKBP5",11,0.418626247123952
"CPNE5",4,0.00311901930815975
"MDGA1",26,0.014059183700368
"LRFN2",26,0.00565102110090143
"RUNX2",17,0.18176304193167
"CLIC5",25,0.0238691443391593
"PLA2G7",22,0.0625711750412671
"GLYATL3",26,0.000707463824554752
"KLHL31",16,0.00135686683974207
"MLIP",8,0.210227194314636
"BMP5",2,0.00320887658330156
"AL021368.1",14,0.00119874800298538
"KHDRBS2-OT",20,0.000838697397769125
"KHDRBS2",9,0.018310364852022
"LINC02549",6,0.000680817023557172
"ADGRB3",19,0.0206299095925507
"KCNQ5",25,0.156919352719783
"AC019205.1",8,0.0341066784144212
"EEF1A1",21,0.216167187340528
"ME1",10,0.24308606477095
"SNAP91",15,0.00140993910503643
"BACH2",8,0.190246370999464
"MMS22L",7,0.079232221832576
"AL096794.1",8,0.00913795754002535
"CRYBG1",23,0.156785675913637
"SOBP",11,0.0672843539270175
"Z98742.4",6,0.000535367029561199
"AK9",5,0.0749858336549539
"METTL24",26,0.0102321448699454
"SLC16A10",6,0.0542832124991706
"AL512283.2",20,0.00188557656241812
"THEMIS",13,0.474610073625775
"AL590006.1",2,0.0100196740543011
"ARHGAP18",19,0.142010145965614
"SAMD3",13,0.423772265692516
"TMEM200A",5,0.0160065624128194
"EPB41L2",9,0.330187534140228
"SGK1",18,0.0581445136830849
"IL20RA",6,0.00098607265822945
"WAKMAR2",24,0.0310547344799862
"TNFAIP3",2,0.0603288032229458
"AL357146.1",20,0.000662361567573411
"AL035446.2",3,0.0765429129926262
"AL445123.2",2,0.00195700557151851
"SASH1",3,0.248535983590697
"UST",10,0.226578562993061
"PLEKHG1",6,0.136627826310551
"MTHFD1L",7,0.0646344160930895
"SYNE1",21,0.471815206327661
