"gene","module","score"
"CACNA2D2",1,0.00112625539706696
"CISH",2,0.00568033194643792
"BAP1",9,0.0202555282160204
"SEMA3G",8,0.000278954271964472
"ITIH3",2,0.228287651695849
"ACTR8",1,0.00470798891048871
"SELK",2,0.0139058004397749
"ASB14",8,0.00160442891031462
"FAM107A",14,0.00184250597322034
"C3orf67",14,0.0220626591203592
"FAM19A1",11,0.0435372824063728
"FAM19A4",13,0.0207382893330976
"EOGT",18,0.00454396384170001
"ZNF717",7,0.0115383027200998
"ROBO2",11,0.222632909716907
"CADM2",17,0.0388216324579369
"MTRNR2L12",5,0.0135898428009326
"CLDND1",1,0.0216534680788524
"DCBLD2",14,0.0853742549176495
"CCDC80",2,0.000500346602710335
"LSAMP",1,0.0213396729390264
"CD80",8,0.000463157081755447
"COX17",15,0.0139051683783085
"RABL3",8,0.0142745990026875
"POLQ",16,0.0203910320627782
"ILDR1",18,0.00348499279679694
"CCDC58",10,0.0299687189118124
"SLC12A8",18,0.0131072472527256
"SLC41A3",1,0.00895305458151547
"GATA2",1,0.00152939991775375
"RPN1",5,0.0663667088969585
"ISY1-RAB43",11,0.00101090345351752
"H1FX",5,0.0574767804130217
"CPNE4",11,0.0240257931356651
"TMEM108",2,0.005741404991074
"CLDN18",21,0.000403727753665953
"PAQR9",5,0.056597164205014
"ZIC4",21,0.000280914798999584
"CPA3",14,0.000621428076365403
"HLTF",14,0.0468533259778012
"CP",9,0.0886610659689529
"TM4SF18",21,0.00080188411789491
"WWTR1",9,0.0454053850096535
"ANKUB1",17,0.0139252690309943
"CLRN1",1,0.000239242420602059
"P2RY14",1,0.000633118087079134
"P2RY13",6,0.000314280017211469
"GPR149",15,0.00151905773757846
"C3orf33",11,0.00888042015833103
"CCNL1",17,0.0470424182200131
"VEPH1",6,0.00517134416378826
"TRIM59",19,0.00581144146956463
"WDR49",10,0.000848971199399616
"MECOM",9,0.00475303987317154
"EIF5A2",9,0.000979792784069739
"NCEH1",13,0.0391594483053368
"NLGN1",2,0.0121974961058367
"KCNMB2",6,0.00339594000389536
"PEX5L",1,0.00326684747985005
"CCDC39",11,0.00345337758601072
"KLHL6",2,0.00176762124516978
"EPHB3",1,0.000607510611576582
"C3orf70",15,0.00313129459876025
"AHSG",2,1.34789619865595
"HRG",3,0.0857715471830693
"MB21D2",17,0.024165756795007
"CPN2",3,0.0312716744138414
"TM4SF19",12,0.00375424386231745
"MFI2",1,0.00248657985744868
"SLBP",9,0.0472855820400139
"TMEM129",3,0.00827860328900492
"HAUS3",15,0.0045247410654043
"CRMP1",1,0.00902144371355638
"CCDC96",2,0.000279822808383855
"HS3ST1",5,0.000938719660402837
"C1QTNF7",1,0.000721125382731632
"LDB2",9,0.0280460985236395
"SLIT2",18,0.0149575742349317
"PPARGC1A",11,0.0927802849871453
"DHX15",20,0.0862646684453856
"RELL1",10,0.0188596337070439
"UGDH",11,0.0986678409272321
"LIMCH1",1,0.00736336183658673
"NFXL1",7,0.0323885025553999
"TXK",10,0.00474748823213323
"TEC",14,0.00994976369946642
"SGCB",2,0.00151988035127063
"KDR",2,0.0045361640860746
"CLOCK",13,0.0877060547583547
"IGFBP7",1,0.0120059803758013
"EPHA5",2,0.00456587826333205
"GNRHR",14,0.00129593759451616
"TMPRSS11D",14,0.00302398524552909
"UGT2A3",5,0.0171954987491943
"UGT2A1",16,0.000368754147457074
"IGJ",13,0.0003918203084086
"SLC4A4",17,0.0203354991688316
"AFP",2,2.01935915927866
"AFM",13,0.0623799944258851
"PF4",2,0.0100069800875765
"CXCL2",19,0.000337894784677387
"FAM47E-STBD1",2,0.000288364395021431
"SCD5",5,0.00605442372849837
"HPSE",12,0.000870055895774378
"HSD17B13",1,0.0104486078065066
"MEPE",7,0.000500407786370165
"SPP1",6,0.00812673071959327
"SNCA",2,0.0430042175480037
"CCSER1",17,0.0888415000077322
"STPG2",7,0.0768559391032527
"TSPAN5",3,0.0427926801838897
"ADH4",13,0.0741418831705047
"TRMT10A",8,0.0094202278391984
"H2AFZ",4,0.0254453562509619
"SLC9B1",8,0.00960517278663527
"CENPE",15,0.024763721245409
"ARHGEF38",20,0.00152499713972837
"COL25A1",20,0.0102611816899066
"FABP2",18,0.00143519998199175
"PRDM5",17,0.0348456722017345
"ANXA5",9,0.0321473381896592
"TRPC3",21,0.000635619306880115
"SCLT1",14,0.0872516924711267
"SLC7A11",19,0.00182214330124923
"CLGN",1,0.0102707067843571
"RP11-542P2.1",10,0.00154396060869666
"INPP4B",8,0.00728429025022046
