,clusters,mean
PPP1R15A,17,0.013384382994722619
HRC,1,0.006243118861897462
DKKL1,1,0.00088191975690617
SLC17A7,21,0.0007464474836517406
IRF3,4,0.04083702696868016
PNKP,13,0.02131053146731962
CTC-326K19.6,3,0.055407856726632794
KCNC3,9,0.012846712110034107
JOSD2,6,0.012141104031428002
ASPDH,14,0.06657226482561998
SHANK1,7,0.0007645858516025032
CTU1,1,0.0037539114719142134
ZNF841,17,0.005859353411687683
ZNF468,0,0.002118433505330594
CACNG7,7,0.0009470920605613716
CNOT3,6,0.00986496619848027
TMC4,20,0.0024785168889951076
LILRB3,11,0.00067232393236781
LILRB5,17,0.0019492715812346672
LILRB2,5,0.001044581054227489
LENG9,0,0.0019133517639575283
GP6,6,0.0010066282131693928
TNNT1,10,0.0007477596561370537
TNNI3,5,0.00546438135874644
AC010327.2,18,0.0018497935805802162
BRSK1,18,0.0009092452794015566
ZNF835,3,0.0016745954564515919
PEG3,17,0.45856933292873164
ZNF772,13,0.0033089952355656914
ZNF154,0,0.007388098247055957
C19orf18,8,0.006051661750143566
ZNF584,16,0.003023397208382921
UBE2M,5,0.02558752049629187
SCRT2,5,0.0008236331268843409
RSPO4,8,0.002625433483844642
TMEM74B,7,0.002570960725207371
RP4-734P14.4,15,0.004930068941723639
C20orf194,16,0.05632249570397436
C20orf27,2,0.015103278311141397
RNF24,19,0.020455821930138722
TMEM230,13,0.03440562340745493
PCNA,5,0.03149311516431181
PLCB1,20,0.23538213092053833
SNAP25,20,0.029716647763720842
JAG1,16,0.008925037352396751
BFSP1,4,0.0008517851698876435
CRNKL1,12,0.01075316362590497
ZNF337,13,0.012379226765156483
BCL2L1,13,0.10239260535611594
DUSP15,6,0.0014304499955335706
PLAGL2,13,0.006309029156043034
E2F1,17,0.009951047893428197
ACSS2,19,0.2545115045539339
GSS,11,0.024455238719397622
PROCR,7,0.0010661247457602167
SOGA1,4,0.014444332022350416
JPH2,13,0.0008091290348648653
PLTP,13,0.0678443955196964
SLC13A3,19,0.012160956993963933
EYA2,13,0.0018731173207466676
KCNB1,4,0.000995793382647228
SPATA2,6,0.00463656042806334
FAM65C,7,0.05960238892472931
BCAS4,13,0.005793988852630614
MOCS3,21,0.002624286237294774
NFATC2,20,0.052191305506747394
SALL4,16,0.009537906497174358
CBLN4,12,0.0013466808119012292
GCNT7,4,0.0018049790908951093
BMP7,12,0.006024465719763801
PCK1,11,0.03788762893756831
SYCP2,20,0.0032336363152718106
COL9A3,16,0.0034032886370591077
NKAIN4,4,0.0009557980449603633
UCKL1,12,0.015266661958037454
RGS19,7,0.0022194698169968417
SAMSN1,7,0.0018312728593798476
BTG3,14,0.012897445702149712
TMPRSS15,12,0.0008772750841501007
ADAMTS1,7,0.005451534726758295
SCAF4,16,0.05424658915378023
MIS18A,5,0.008872720364865699
TCP10L,2,0.00331701893697795
C21orf62,16,0.0007212319010697933
TMEM50B,15,0.026022649945316192
DNAJC28,17,0.0017868225103343154
DONSON,2,0.01083400338572538
RUNX1,4,0.043564387751482296
KCNJ6,13,0.0028935782176391016
ERG,14,0.0047079230302886545
RIPK4,14,0.012091190223856647
ABCG1,5,0.0015311491006263218
CRYAA,6,0.0018520131439005306
SIK1,16,0.016451002019470563
AGPAT3,11,0.13024484188294835
TSPEAR,0,0.0025327590782260184
POFUT2,15,0.01510167850967567
DGCR6L,11,0.017363607577118183
ZNF280B,4,0.004490029902637262
GNAZ,7,0.0037512504315326887
ZNF70,19,0.004559955556649837
VPREB3,21,0.0013413729207503778
MIF,14,0.007434274775837083
AP000350.4,7,0.006322697533205517
UPB1,11,0.025078443186428722
MN1,3,0.00419524357382086
CHEK2,12,0.017862015844768608
MORC2,19,0.024751988642002745
SELM,7,0.0035750519113659073
SYN3,9,0.05198095126703887
APOL3,13,0.0038866732283845727
APOL2,16,0.011535307871837295
MFNG,2,0.0017285623799103307
BAIAP2L2,11,0.0013155951547366945
DMC1,14,0.005400403357603331
FAM227A,19,0.0025026416127765386
JOSD1,6,0.014355173592556425
NPTXR,7,0.0017093704810228038
CYP2D6,0,0.002134675259782551
TTLL12,1,0.020269361078059236
CELSR1,6,0.00419243894508371
ALG12,2,0.03726007062631407
MLC1,6,0.000827286903317107
PLXNB2,1,0.04415943870870423
LMF2,20,0.06599606506928259
SCO2,1,0.009272274980933047
P2RY8,17,0.001369175842570801
XG,7,0.00206615934624031
KAL1,20,0.003967290195033169
FAM9A,4,0.010115493929318372
FAM9B,4,0.001464148509912068
GPR143,15,0.00547859498399319
MID1,9,0.07384305888897642
FANCB,5,0.003114772136884517
PIGA,4,0.002295121592303686
FIGF,4,0.0035103942948040085
PCYT1B,16,0.0021537381705090002
IL1RAPL1,9,0.08887782044621871
TMEM47,5,0.0125080089461944
FUNDC1,1,0.004439070228080515
CXorf31,19,0.000815663637970184
ELK1,1,0.013348361523834585
SLC38A5,7,0.012776419353670646
SLC35A2,5,0.009735840076146175
PRICKLE3,0,0.0026950077743013467
FOXP3,5,0.001582449367373462
KDM5C,2,0.036899920350857256
ZXDB,5,0.0026588722088849775
AMER1,1,0.009930651947174463
MTMR8,13,0.009056346142822979
ZC4H2,8,0.026821518468186877
LAS1L,5,0.013379708121878088
IL2RG,6,0.0011134445663348394
RGAG4,4,0.0012373005138053763
PHKA1,19,0.004915337975838862
RLIM,12,0.012687809240492514
KIAA2022,15,0.003923011446386279
TAF9B,7,0.010039645693460596
BRWD3,15,0.04758270765463647
SATL1,5,0.0010170680142969086
BTK,18,0.0022657040031138333
ARMCX2,7,0.005190485220204071
TCEAL5,5,0.010487213874518347
SERPINA7,3,0.06600802949961711
MORC4,11,0.015398309049421292
PSMD10,5,0.010108677832462023
COL4A6,16,0.001925154074955094
PAK3,19,0.04372304240346543
CAPN6,2,0.0014221031109992908
TRPC5,20,0.022403646792788955
KLHL13,19,0.04000987828887364
NKRF,4,0.006456517560123959
RHOXF1,17,0.0006176334862463714
TENM1,9,0.2892310238469363
HS6ST2,20,0.03196382161934021
MOSPD1,2,0.018141224482528938
CXorf48,1,0.012334449388890171
FGF13,7,0.011590061013316224
CDR1,17,0.010207871267571797
CETN2,3,0.03410373640580081
BCAP31,0,0.014068803859761659
PDZD4,18,0.001558855280596063
ARHGAP4,13,0.005734838039519661
TMEM187,0,0.005797180810896654
IRAK1,6,0.016965618525901307
MECP2,9,0.048335876470240575
FLNA,2,0.01928330364099401
SLC10A3,6,0.005132174469612547
MPP1,14,0.0339055700932761
MTCP1,5,0.0024693757654972804
CLIC2,5,0.005663490023800185
SPRY3,6,0.0015382938063665272
PCDH11Y,21,0.003501153179440225
UTY,19,0.021621832979784674
NLGN4Y,16,0.015805464835664213
KDM5D,3,0.004642354534332159
