,clusters,mean
SLC13A4,17,0.0017469923280241596
LUZP6,20,0.0001022970809910614
PTN,2,0.027781743943351173
DGKI,1,0.006050670790651033
ZC3HAV1L,11,0.005383109382737281
TAS2R3,12,9.87525513608301e-05
MTRNR2L6,14,0.00030015170209258635
TRPV5,10,0.00035250439348481316
ARHGEF35,11,0.0006951346154158535
CNTNAP2,11,0.03899619990694785
EZH2,1,0.06391148443535839
PDIA4,1,0.1172402625845839
ZNF786,13,0.01193916828474978
GIMAP6,12,0.000631915866596846
GIMAP5,12,0.0006749828542516825
CRYGN,20,0.00019463753901475107
AC009403.2,6,0.016065600172228602
C7orf13,13,0.005086891188281713
AC005481.5,1,8.660704466049914e-05
NCAPG2,1,0.031183352247245225
ANGPT2,11,0.002263404081994671
AGPAT5,0,0.043321392944133764
DEFB1,3,0.00019811724446354827
RP11-297N6.4,6,0.004140526703608792
SGCZ,10,0.010082610428236412
FGF20,5,0.01908463004470935
CSGALNACT1,2,0.006544040455937825
LZTS1,19,0.0016892637909383945
SFTPC,5,0.830051861895642
EGR3,17,0.00039399336417148635
LOXL2,16,0.01743201193376235
AC051642.1,12,0.00012270797148558488
NKX3-1,2,0.0010023437022684606
CLU,2,0.23355677167701444
DUSP4,0,0.001859682133567797
NRG1,15,0.029532367457851615
RAB11FIP1,4,0.12029860019573659
C8orf86,14,0.0009346227075612555
TM2D2,21,0.014876346095456986
ZMAT4,11,0.0022656118013117013
CEBPD,2,0.20127937441575283
EFCAB1,2,0.0011293777263899913
PXDNL,5,0.06747142023394222
SOX17,5,0.00036640080987016807
TMEM68,7,0.042375145337405426
LYN,0,0.02302599593987917
CA8,2,0.007108760866199671
CYP7B1,8,0.07267174005012259
RP11-664D7.4,9,0.0002605404918418817
SULF1,2,0.0035778978748797732
SLCO5A1,19,0.009755708463686008
EYA1,0,0.008069867771203009
TRPA1,5,0.00016060647861953445
KCNB2,0,0.0023065017839104265
SBSPON,14,0.008960394696448713
IL7,4,0.006823773691020815
HEY1,1,0.00037100434754816096
PAG1,7,0.01857938764260721
RALYL,1,0.03824618448764283
RP11-219B4.5,8,0.0011771818379771785
RP11-219B4.6,9,0.0001206870046515415
CA1,13,0.0019807787268067544
CNGB3,16,0.0033332465104756906
MMP16,3,0.040551405522779485
NECAB1,12,0.0034238224728820707
FSBP,5,0.00155279494825299
CCNE2,14,0.0075961510053644595
SNX31,19,0.0008886285342275779
NCALD,8,0.0793915182023522
KLF10,8,0.02779672804913887
LRP12,13,0.027105589475607653
SYBU,1,0.011853613897458941
KCNV1,2,0.00012741087901678208
TNFRSF11B,1,0.000885838229662637
HAS2,6,0.004472555962231384
ZHX1,4,0.01966000130307189
ATAD2,3,0.04642251983458821
FBXO32,11,0.0028733826057139597
ADCY8,5,0.1035406234687648
KCNQ3,19,0.0028750745909874057
NDRG1,7,0.08686321706488637
ST3GAL1,2,0.009883581288073384
GPR20,11,0.00030835453899913547
ARC,14,0.00025115220981679684
LY6D,20,0.00013144627728111052
GPIHBP1,6,0.00044502344348793264
ZC3H3,17,0.018437221929751956
CPSF1,17,0.03341803308314373
TONSL,6,0.003526510263905236
FOXD4,9,8.349651086365009e-05
GLIS3,7,0.0283422345159326
INSL6,6,0.0004489073372541132
RLN2,17,0.0009627199241209957
RLN1,20,0.0002704829541027836
PLGRKT,13,0.01803408811268256
IL33,0,0.003674816784764018
PTPRD,3,0.6354512146273565
BNC2,0,0.01895273970221964
ADAMTSL1,10,0.15183656475579155
FAM154A,6,0.002242320433632544
KLHL9,11,0.026453149286238056
LRRC19,21,0.0011858448032727343
SMU1,15,0.03720778887873578
B4GALT1,0,0.09838138349192638
BAG1,4,0.021034083637896633
DCTN3,4,0.01890429103528485
SIGMAR1,2,0.022818901842208417
CCL19,1,0.00017056929217574071
CCL21,16,0.009356777641534664
FAM214B,21,0.007437917157334829
SPAG8,1,0.0004923611715153115
FAM221B,2,0.0006449176822224213
ANKRD18A,6,0.007765711220322097
CBWD5,6,0.000992210374511419
AL358113.1,6,0.0003829965698961906
FAM189A2,8,0.1457372195773081
TRPM3,1,0.05237817801997107
C9orf57,14,0.00017232878548571824
ZFAND5,7,0.09489229245252795
ALDH1A1,2,0.023268797887976023
ANXA1,15,0.03445016016283778
C9orf40,1,0.004508932991347754
RFK,4,0.009562939663815268
FRMD3,16,0.028682801278867184
HNRNPK,4,0.14365959026202457
NTRK2,16,0.004760923383904927
C9orf153,12,0.004166208046772133
GAS1,16,0.0025308143980089844
CENPP,5,0.07862880895483178
ASPN,19,0.0011951162137024492
FBP1,11,0.0340536188335983
CTSV,8,0.0006658981714121421
LPPR1,1,0.12608611603704295
BAAT,6,0.0017998807464234424
ABCA1,10,0.054708218726048016
SLC44A1,0,0.14964115616666027
KLF4,14,0.0019084598009197205
C9orf152,13,0.007119756646942806
TXNDC8,20,9.778516288348499e-05
C9orf84,21,0.015382029558676276
TNFSF15,3,0.05861754310163573
TNFSF8,5,0.021432929777181003
TNC,5,0.10897206822370188
STOM,4,0.035892597539998745
PDCL,16,0.024550626787170734
LCN2,7,0.011948746836363265
CIZ1,13,0.028597844910995956
SH3GLB2,16,0.032230579247128466
C9orf50,5,0.0004291501676100831
PTGES,0,0.000183796682304768
GPR107,15,0.05574310443239093
FAM78A,21,0.0009168294882027564
C9orf116,1,0.003405373178411922
CARD9,9,0.00022930902872180463
SDCCAG3,16,0.010319081965107885
INPP5E,15,0.0074781772986025055
CLIC3,10,0.07304210267201541
ABCA2,13,0.019602041986078178
ANAPC2,4,0.009450696988140382
RNF208,8,0.012757994206078331
FAM166A,0,0.00710978916088796
ENTPD8,12,0.0003626630491061961
TUBB8,11,0.0018464999356404802
KLF6,15,0.054618417996485966
AKR1C2,12,0.0009895131156964585
AKR1C3,14,0.0013370407161555733
UCN3,1,0.00018803899140472147
CAMK1D,0,0.007374529246298512
CCDC3,0,0.0036337488966997626
C1QL3,1,0.00012427439981369044
CUBN,1,0.016198386810943793
ST8SIA6,0,0.0016868465859386738
PLXDC2,4,0.10887357817816481
CASC10,12,0.005800100106646532
C10orf67,5,0.00016751439824070038
ENKUR,2,0.0032132815105500785
ARMC4,2,0.012154540019348717
KIAA1462,3,0.01982863662704097
FXYD4,20,0.0001930188091104396
CXCL12,13,0.006429063117010446
C10orf10,7,0.006746244125639486
PTPN20A,1,0.00011596001756231602
GDF10,1,0.0022124289904649035
PTPN20B,18,0.0003311406858938297
AGAP7,5,0.00101164572675841
A1CF,12,0.0003690448280885643
PRKG1,3,0.1262307599741521
TMEM26,5,0.0017849292996913204
RTKN2,13,0.042556769266023295
CTNNA3,8,0.43664338735152597
TACR2,18,0.00012580827973301208
PPA1,17,0.040530701804918995
NPFFR1,19,0.002074277069820199
AC022532.1,5,0.000402505991038647
C10orf54,21,0.004570312889257869
MYOZ1,12,0.0018507528313101936
SYNPO2L,19,0.0015076181107092554
AGAP5,13,0.003536350181167223
RP11-574K11.31,18,0.0006212601024993203
C10orf11,3,0.2492981511706893
SFTPA2,7,0.0019186493479738948
SFTPA1,3,0.04207569728511074
NRG3,15,0.026062311311568175
GLUD1,0,0.04757451296383493
PAPSS2,0,0.04007647135177563
RNLS,17,0.026908221397322737
ANKRD22,2,0.0006103561008816436
ACTA2,15,0.011334867964948803
SLC16A12,10,0.006261170690564204
ANKRD1,8,0.0004925701840217505
FGFBP3,9,0.0023214485801765212
CYP2C8,6,0.005196549515049538
FRAT2,4,0.003720177960263351
AVPI1,4,0.009201940580536232
SFRP5,6,0.007929841228911388
LOXL4,15,0.0019903520312867075
HPSE2,15,0.02411359390620981
PKD2L1,12,0.00029986496113070855
KCNIP2,21,0.002614590771773475
C10orf95,12,0.00039254188088721565
CYP17A1,15,0.045552075163377725
COL17A1,11,0.0009693630249035672
ITPRIP,16,0.01900023874267704
SORCS1,13,0.058282408599722085
HABP2,19,0.0008746846459492835
PLEKHS1,11,0.0003863402647657502
ADRB1,8,0.001012151404040897
TDRD1,8,0.0008281373528204544
GFRA1,2,0.002591760624331023
NANOS1,14,0.00222622302147361
DMBT1,3,0.013781054129808125
IKZF5,16,0.016812546381981985
OAT,0,0.01662794872412357
ADAM12,1,0.04580613086209908
C10orf90,1,0.12344953195711575
FAM196A,6,0.003204327515332206
MKI67,2,0.0708609958847773
EBF3,18,0.0011546027876292726
TTC40,11,0.002298878446720443
SPRN,21,0.0021728034802537
CYP2E1,9,0.0006005604878340684
IFITM3,15,0.0944416942587715
HRAS,11,0.011087332672969715
MUC5AC,18,0.0010877894497792512
MUC5B,7,0.001788061568517576
TOLLIP,11,0.019074392724914742
IGF2,4,0.1329443326620979
C11orf21,9,0.0002089801106463103
CDKN1C,10,0.11824687006201681
ZNF195,16,0.03250855510122551
ART5,14,0.00018884844620166349
CHRNA10,19,0.0010472535178933692
TRIM21,4,0.006175900330335165
OR52H1,1,0.00018364054196449563
ARFIP2,15,0.02668929358298655
TPP1,8,0.024933794085332958
ZNF215,12,0.0002831491774941151
OR5P2,9,0.0003477531234952146
LMO1,10,0.0004648758426069225
EIF4G2,4,0.17399856767670235
CSNK2A3,18,0.00038467735712138833
DKK3,2,0.005958499883534456
CALCA,7,0.00033445202897451897
INSC,14,0.0003097562174024568
E2F8,1,0.03834610117942756
NELL1,14,0.00625339601483052
CCDC179,1,0.00014499181097757347
MUC15,7,0.0005723612712372848
CCDC34,2,0.010124050924926369
LIN7C,10,0.016483032230127082
KIF18A,7,0.01801054666265942
MPPED2,5,0.018531383932478735
DCDC1,1,0.01723151316031618
CCDC73,3,0.0037878153353075516
EHF,0,0.017269271874018884
LRRC4C,7,0.015897128631028958
CHST1,0,0.0003478833536597332
HARBI1,5,0.0019120785914499149
BTBD18,9,0.0004503467188209782
GLYATL2,7,0.005119455026211233
MPEG1,9,0.0005372433302242488
PTGDR2,12,7.707370655555511e-05
FTH1,15,0.05733624015696769
SCGB1A1,0,0.006286928880206245
AHNAK,4,0.08262818294711397
MIR3654,14,0.0014916923005527394
MTA2,17,0.025750101181645144
INTS5,4,0.008361255139417316
C11orf48,11,0.012839198041550367
CHRM1,9,0.00013207062624155015
HRASLS2,7,0.0022598147692225864
PLA2G16,9,0.0012638130740812237
PYGM,8,0.0009446307127019562
CDC42BPG,11,0.002617591288192677
CDCA5,3,0.006743690529242531
KCNK7,1,0.00016060485639210497
OVOL1,2,0.0004391034153409586
GAL3ST3,9,0.0002959801828256996
RP11-1167A19.2,21,0.00206743436667752
SPTBN2,4,0.008204684313731827
KDM2A,5,0.22309438887111877
AP001885.1,1,0.00013913302459906502
CLCF1,21,0.007935328872307029
PTPRCAP,11,0.0020141939110982425
CORO1B,8,0.03800416471725376
ACY3,18,0.00027081932699667344
UNC93B1,4,0.010696572715050931
ORAOV1,0,0.010793211984739915
LAMTOR1,8,0.027926921706096973
COA4,4,0.017870469109011897
UCP2,15,0.0115322042848774
P4HA3,6,0.001355655552825826
LIPT2,10,0.0008716906691943947
KLHL35,16,0.0015701698162113803
DLG2,5,1.0691984054757901
TRPC6,4,0.03378190216309131
ANGPTL5,14,0.00016699254441109433
BIRC3,3,0.018479126593610173
MMP7,7,0.0022680423459596564
PDGFD,13,0.025007426705875115
CASP1,5,0.0006531091592948258
GUCY1A2,13,0.0406962340809298
POU2AF1,11,0.0007622087474363871
IL18,20,0.0023261405070572
C11orf71,13,0.0035560177947209187
NXPE1,18,0.0003537058925448986
NXPE4,1,0.00028676572332700536
SCN4B,18,0.00020522622788016518
MPZL3,10,0.012324061466850748
CD3D,9,0.00025423754803146297
RP11-770J1.5,18,0.0008951002707139138
TREH,18,0.0005470844146603939
HYOU1,0,0.03499298369392908
H2AFX,5,0.04430998933975524
MCAM,7,0.018316003729641425
HSPA8,6,0.03659582649560425
ROBO4,7,0.0020552094625594544
ACRV1,6,0.0005831594016732133
ETS1,11,0.006872788202914084
BARX2,7,0.0008478264575715746
OPCML,15,0.010296023885680985
SLC6A12,12,0.0005546820447023196
SLC6A13,10,0.0013939234698670268
FBXL14,11,0.012949626367683145
NRIP2,8,0.0007525307685373352
EFCAB4B,6,0.001587993379253385
KCNA5,1,0.00011584920735899774
ANO2,13,0.002991110286291115
VWF,21,0.003985700822207896
SCNN1A,19,0.0017911464143972006
RBP5,12,0.0009392841508412477
GDF3,14,9.933959213250541e-05
SLC2A3,4,0.03582854847536521
C3AR1,6,0.00012504466778436734
CLEC6A,1,0.0001781582126445246
MFAP5,14,0.0005383892175390785
A2M,8,0.03293027334673775
CLEC2B,18,0.0005961719670280118
CLEC12A,9,0.00018580652243900162
CLEC1B,9,0.00011321116429070959
CLEC1A,2,0.0007419344555767505
OLR1,20,9.059953594121645e-05
KLRC4-KLRK1,9,0.0003549092299386848
STYK1,2,0.002263959269912613
TAS2R20,20,0.00010525146095939576
TAS2R19,9,0.0002720534115750349
TAS2R46,20,0.00016194601166152103
PRB1,5,0.00022046159940562862
MANSC1,1,0.013270084202884662
APOLD1,1,0.04117210718088784
GPRC5A,4,0.10781290706790499
GSG1,5,0.00012881985252571952
GUCY2C,8,0.002375122392320946
ERP27,13,0.015447011831539981
RERG,13,0.004014600515666029
SLC15A5,20,0.0002531335969085882
LMO3,7,0.03371970880583773
RERGL,5,0.009922591297260263
PIK3C2G,1,0.339984571764757
PLCZ1,2,0.0028818227571420518
SLCO1A2,20,0.0011291641685493674
RECQL,15,0.018403980713812104
GYS2,2,0.001573072802318747
ABCC9,14,0.010238766817971721
LRMP,0,0.0031195299231512354
MANSC4,9,0.00010267373053263082
PTHLH,2,0.0013627839183540718
OVCH1,10,0.00024983360194136457
CPNE8,4,0.01162476322300639
SLC2A13,3,0.06593161516203627
NELL2,4,0.04905530402202569
SLC38A4,6,0.0020293973147211073
RND1,7,0.0049222047172427326
TUBA1B,1,0.24610723101053708
MCRS1,1,0.017042900755909918
FAM186B,14,0.0022134699212175077
RACGAP1,1,0.015368186687277715
NR4A1,0,0.08311611947917834
KRT5,0,0.0006997583643855578
KRT4,11,0.0036142678200097493
KRT8,4,0.20001432055875248
ITGB7,18,0.0006483831258143544
CALCOCO1,8,0.03087176371321769
ZNF385A,1,0.0076222011448423485
PPP1R1A,14,0.0014533009020269892
TESPA1,18,0.00016199315846133114
DNAJC14,4,0.010735589422104013
WIBG,21,0.013153673437471586
RP11-603J24.9,9,0.0008530053836951272
RNF41,8,0.01920634897031448
NACA,10,0.10581414417892103
RDH16,0,0.0002881907813285134
ZBTB39,13,0.005241226903640964
NDUFA4L2,7,0.0015844262223575231
SLC26A10,18,0.0002784288854833961
METTL1,6,0.005797372742187581
FAM19A2,6,0.01902195556207547
C12orf61,12,0.00011783551433540372
PPM1H,3,0.0793144951461925
C12orf56,7,0.0011262013933313942
RP11-366L20.2,0,0.0038281643904194687
AC090673.2,0,0.0018729933255060894
BEST3,0,0.00051604157047913
PHLDA1,10,0.010598151612409375
BBS10,13,0.011569998770599874
CSRP2,3,0.003779274150211667
E2F7,14,0.010118125544253375
AC073569.1,1,0.00040928450823235707
PTPRQ,10,0.050876159686959584
PPFIA2,4,0.009842468920264802
SLC6A15,5,0.0007368524478014428
KITLG,2,0.02112710916173749
DUSP6,2,0.034269282340835
GALNT4,18,0.0016722666836636387
POC1B-GALNT4,0,0.004988140256256643
DCN,15,0.045006592990786146
C12orf79,3,0.11472864854218004
PLEKHG7,0,0.0016714296413597443
RP11-181C3.1,14,0.0006240220584393631
ANKS1B,20,0.03771794340905967
SYCP3,12,0.0019911163610800515
IGF1,13,0.004680001242489224
ASCL1,21,0.004798484139312022
EID3,1,0.0009379935252800223
CHST11,5,0.174404377682645
SLC41A2,2,0.029058928096318253
CORO1C,15,0.0236369186306927
TBX5,6,0.005827638022518318
TESC,1,0.13295498457310964
WSB2,11,0.020523661465731556
CIT,7,0.036087510670614255
MSI1,4,0.02240685139234852
AL021546.6,3,0.0003336210472988186
RHOF,8,0.0160989891399716
TMEM132C,4,0.014201121277870304
TMEM132D,20,0.061615905590184226
FZD10,1,0.00015699529661209832
GALNT9,14,0.0003466581360901746
ZMYM5,16,0.04460209317985666
GJA3,8,0.020103549426374146
GJB2,0,0.001214672666089978
C1QTNF9B,5,0.00015950688974867235
RNF17,9,0.0018304303470467803
SHISA2,5,0.023197130071902654
GPR12,20,0.00021134770394179138
RASL11A,19,0.0039357640281021625
FLT1,3,0.0036154190458365667
ZAR1L,3,0.00015835914181516346
RFC3,13,0.08088359697798068
CCDC169,6,0.009480852067404604
POSTN,19,0.018055040836634402
LHFP,7,0.03855768858824926
KBTBD6,21,0.016867450074455195
EPSTI1,13,0.002174291829031786
ENOX1,2,0.01339041318680329
CPB2,14,0.0006689701630994334
AL136218.1,6,0.010081933042369675
DIAPH3,5,0.10065475478379166
PCDH20,20,0.02863726023020555
PCDH9,17,0.05431888352134125
DACH1,0,0.02458536323430429
MZT1,2,0.01193746036620509
KCTD12,13,0.08113008371567973
SCEL,0,0.0007316795503195102
EDNRB,19,0.14366802710730095
POU4F1,9,0.00020577593030135177
SLITRK6,7,0.0028400807022215613
GPC5,8,0.8874227463553189
GPC6,17,0.125371032608071
DCT,9,0.0007917149714268
ABCC4,3,0.26687559357466767
HS6ST3,17,0.005499723163918821
GPR18,3,0.0006123324875864466
GPR183,18,0.0013743931157119207
FGF14,15,0.01246856715046382
SLC10A2,1,0.011989589081466492
FAM155A,4,0.059276422151447135
GRK1,0,0.0009945449239984283
GAS6,20,0.01517826154146235
TPPP2,12,0.00011955819924934015
AJUBA,10,0.019421223706070165
CMTM5,5,0.0001045965938797345
NRL,5,0.002323954775130813
IPO4,15,0.009582082062033885
STXBP6,4,0.020219366283767946
NPAS3,2,0.028356260836998336
NFKBIA,3,0.07473509441480106
SLC25A21,5,0.050771072615903
FOXA1,3,0.051516389640759726
MIA2,14,0.00016744100438767544
MIS18BP1,3,0.08358128857305906
PYGL,7,0.003555651466302061
TRIM9,2,0.002074557829193757
ERO1L,7,0.052167487372331026
GNPNAT1,17,0.01592942463326096
BMP4,10,0.07454949232756361
GMFB,8,0.010877739235246302
SAMD4A,17,0.02136813401315884
WDHD1,13,0.030068750912456803
DLGAP5,2,0.017924522361124563
RP11-1085N6.3,12,0.0009980026111207894
AL391152.1,12,0.00010762394039032344
TOMM20L,12,0.0005277037728514555
ESR2,1,0.032795739140521196
ZFP36L1,0,0.39487177184731953
SLC10A1,20,8.903266546943163e-05
SLC8A3,5,0.010713210129424767
COX16,16,0.027820290760312918
ADAM21,9,0.0002241043317658391
HEATR4,17,0.027339662198651877
FAM161B,6,0.007869504193193962
NPC2,19,0.5014079269065685
LTBP2,15,0.0022976534933397117
TMED10,2,0.08628251144137505
FOS,15,0.09949039419102337
JDP2,4,0.04605564777979
IRF2BPL,20,0.06368267201596114
NRXN3,15,0.06711297322851544
CEP128,7,0.06511290627564822
KCNK10,3,0.001967095264187138
RP11-944C7.1,9,0.0001562089589449888
CTD-2547L24.3,14,0.000632935045165597
AL133373.1,1,0.00012920967315538124
CATSPERB,7,0.03209855670611298
TC2N,7,0.06699438384456102
TCL1A,18,0.00014730224330775953
C14orf64,6,0.004101092836006833
TNFAIP2,7,0.007972956398997737
XRCC3,6,0.007246485579655833
CDCA4,13,0.013118311030282707
NDNL2,21,0.011701625114935454
ARHGAP11B,1,0.040456554421193065
FMN1,1,0.20552485051803407
RASGRP1,1,0.011476435207465016
THBS1,1,0.05190628129927715
PHGR1,14,0.00012805724131795918
DISP2,12,0.00043484131680942114
CASC5,1,0.02703391459552585
PPP1R14D,18,0.00048063892872530974
RHOV,0,0.0005666413490001289
NUSAP1,3,0.04617996850121773
AC073657.1,1,0.0007136547129569749
EHD4,3,0.014304688396158357
PLA2G4E,3,0.00013129768812538951
CKMT1B,9,0.0002255823079216644
RP11-296A16.1,15,0.004775093696332986
FRMD5,1,0.06564739820848607
SHC4,5,0.007977637669306143
LYSMD2,12,0.001242824702415869
MYO5A,5,0.12483001844352372
WDR72,5,0.028923397281048382
NEDD4,1,0.023344689110229973
ALDH1A2,19,0.008813237724012367
ANXA2,4,0.16537805240172104
C2CD4B,12,0.00028404098644809617
RBPMS2,0,0.0009729766944418905
MEGF11,1,0.10135732265174675
THAP10,12,0.00207751056809965
C15orf60,6,0.0006504083859374674
CYP1A2,9,0.000432991065085031
COX5A,16,0.0265390585508156
SIN3A,4,0.0642265356514634
LINGO1,6,0.0059795972597141474
CHRNB4,6,0.002259563406738734
ADAMTS7,11,0.005959604166402005
CTSH,19,0.1338918345717874
KIAA1199,1,0.07011335257088415
MEX3B,12,0.0017970766898668157
FSD2,14,0.0011875598298626184
WHAMM,17,0.01493636067284008
BNC1,12,0.00010347435926986087
AGBL1,10,0.020413784325525444
NTRK3,7,0.0030945147670813776
MESP1,5,0.0008421964812029861
TTLL13,5,0.0005565714788611561
PRC1,1,0.03200336894670719
PGPEP1L,18,0.00034418731880180356
ALDH1A3,11,0.00028776850751494694
RHBDF1,17,0.010957211708730532
GNG13,14,0.00028430662847735833
IGFALS,2,0.004333098877891757
PKD1,3,0.02517705262723296
RNPS1,17,0.02650974625433417
ABCA3,3,0.05370798744202142
PRSS33,1,0.000279976722018735
PRSS22,10,0.017572335719132266
CLDN6,21,0.16744511115954233
MEFV,5,0.00011579693084074719
TIGD7,4,0.006798250493990619
ZNF597,11,0.0007831765144596728
CORO7-PAM16,18,0.0005035375317631937
SEPT12,9,0.00012213389029403006
FAM86A,8,0.00193420250427226
RBFOX1,15,0.04228809943943572
EMP2,10,0.17936112830625106
SOCS1,17,0.009197848173628058
CTD-3088G3.8,11,0.0022696902679200212
PLA2G10,8,0.0005928061456553985
NPIPA5,1,0.002851687964176881
MYH11,13,0.012338590905255334
RP11-1035H13.3,3,0.005427214536552718
ARL6IP1,3,0.11777080626681506
CLEC19A,2,0.0006198773097198909
GPR139,19,0.00010075984650426145
NPIPB3,19,0.0019810776520981298
PDZD9,9,0.0002491398024197152
SDR42E2,4,0.003499800485768124
IL21R,18,0.0003937375790238915
NPIPB6,1,0.0002125866616268897
EIF3CL,6,0.0011539532941301665
SULT1A2,6,0.00367807790847016
SULT1A1,13,0.026792233684044965
NPIPB8,1,0.00011858582384487278
NPIPB11,14,0.002043738107338315
RP11-231C14.4,3,0.0012887642543815635
DOC2A,0,0.0008837106721490156
TBX6,17,0.0019070862827424509
CORO1A,3,0.00013167483012508312
SEPT1,4,0.0028952740230247203
SEPHS2,13,0.016303562011729895
ZNF688,0,0.006165576960289726
STX1B,10,0.000389943277005518
PRSS36,16,0.0005944383724366612
PYCARD,11,0.010166888401027798
ZNF843,12,0.0017611530880648012
MYLK3,10,0.0014055099760218472
DNAJA2,8,0.028048208099191514
ZNF423,5,0.03382429189415387
SNX20,18,0.00021401158301361932
NOD2,18,0.00023987459875261726
TOX3,7,0.006189852486628019
CAPNS2,0,0.00011442893263474543
MT1A,12,0.00035452136589172415
MT1G,8,0.00280218467707337
CX3CL1,0,0.004343839324488125
CIAPIN1,13,0.015401590844972207
ZNF319,16,0.005143364324865698
CDH11,17,0.02058188846865896
TPPP3,1,0.18270464097794706
CENPT,4,0.01696203202016299
NRN1L,19,0.0002442305792676078
CTRL,6,0.0005420118976292194
CTC-479C5.12,6,0.00036378338350494943
DPEP2,18,0.0001903192022699422
RP11-343C2.7,19,0.0015231608937327857
VAC14,8,0.039606802252602644
TAT,19,0.00014452945206948526
PMFBP1,5,0.005464727999539875
ADAMTS18,1,0.024953733168202666
MAF,8,0.023243047257985372
FAM92B,2,0.0005305573866539545
FLJ00104,12,0.0005060271744797271
IL17C,3,0.0009133682889524662
GALNS,4,0.009201097117924729
CBFA2T3,4,0.0026722391650594044
RP11-368I7.4,6,0.0010920431380320005
SPATA2L,8,0.005564189914901267
DBNDD1,6,0.006854246999132992
GAS8,16,0.024405763549735816
GLOD4,16,0.021320554464177282
TLCD2,12,0.00019947686749506417
P2RX5-TAX1BP3,16,0.002558538100303023
CXCL16,0,0.01818338579235064
CHRNE,12,0.0010895300547563288
PFN1,4,0.18293199216941258
DHX33,11,0.026163528332882987
TEKT1,1,0.0007461637040267914
AC040977.1,1,0.002946009875745107
SLC16A11,13,0.0016830389622504798
CLEC10A,5,0.00016964531938781075
YBX2,6,0.0015948020610727254
GPS2,4,0.02827788031025566
SOX15,2,0.000928475215747722
TRAPPC1,8,0.06503672769334314
VAMP2,10,0.07949611605346683
NTN1,15,0.06763868233592808
MYH13,17,0.0008984640000105294
RP11-385D13.1,5,0.0002582079738987542
AC002553.1,2,0.0003874521993110025
FAM211A,8,0.033975725432119915
RASD1,10,0.0010839673889052243
TBC1D28,12,0.0003556081295349172
ZNF286B,13,0.009616631963805045
ALDH3A1,9,0.0005158246545995343
C17orf51,19,0.0008617463360725719
TIAF1,18,0.00030230702001177753
OMG,6,0.004112099917068661
CTD-2370N5.3,13,0.0015828564452026984
EVI2A,5,0.0008044964876994836
SLFN5,0,0.046463472418949436
SLFN12,6,0.0012217605662564774
SLFN13,0,0.0017330983500774234
GAS2L2,12,0.00010455183959186222
C17orf50,9,6.841837314647735e-05
CCL5,20,0.0004984237320518468
FBXO47,16,0.0002463918437198699
CACNB1,11,0.007217441603784376
GSDMA,20,0.0001740697281859249
CSF3,2,0.004080971246229365
MED24,7,0.034847509961496735
NR1D1,10,0.005701694263824757
TOP2A,1,0.09468490396388604
KRT222,10,0.00021502210398125586
KRT10,15,0.022444452439421333
KRT15,0,0.0034429498073339157
KRT19,15,0.1932686690782205
KRT17,12,0.00025824235430837853
HAP1,18,0.00022057652617662958
LEPREL4,17,0.039054833363689666
CTD-2132N18.3,9,0.0013746458775098969
STAT3,0,0.13495245596341562
PTRF,10,0.04467109541233044
PSMC3IP,14,0.0031506691918138517
AOC2,19,0.00018200073611299524
PTGES3L-AARSD1,12,0.00038301929663319805
UBTF,4,0.07681463101314115
SLC25A39,19,0.019982127024939393
KIF18B,1,0.019034594024163173
C1QL1,16,0.000518561677261448
KANSL1,17,0.31070137202350656
ARL17B,19,0.03655063940492597
WNT3,2,0.000935943990592906
HOXB2,12,0.0017784867959394234
HOXB6,19,0.0005096333678156803
TTLL6,3,0.0017662589608762119
PHOSPHO1,18,0.0002095774652718675
DLX3,4,0.005287741181669123
COL1A1,1,0.13974118968237179
TOB1,4,0.04041567033046645
TMEM100,9,0.000573937776320536
SRSF1,15,0.06067763251196562
PRR11,2,0.027220530007530618
BRIP1,5,0.057519903537251386
APOH,6,0.0024361371436020557
PSMD12,11,0.03414489463059488
KPNA2,3,0.013466718060862982
FAM20A,2,0.0245227573914317
ABCA6,19,0.0025878834649358173
SOX9,5,0.16268288473037162
SDK2,7,0.026310670923905384
USH1G,12,9.39896871124793e-05
SUMO2,16,0.08671957200121391
UBE2O,14,0.040429301919297896
ST6GALNAC2,15,0.010249907289201898
TK1,6,0.018739626572396053
SOCS3,15,0.013785695341022388
C1QTNF1-AS1,12,8.634701029656111e-05
CBX8,15,0.004254357467992685
NPTX1,20,0.006640209504128616
PDE6G,8,0.0011449502797272158
FAM195B,7,0.0025095458277472156
ARHGDIA,16,0.06558473385369513
ALYREF,13,0.0154967892954904
NOTUM,1,0.1131562442091755
FASN,11,0.022190548760087473
COLEC12,16,0.05936599138676857
NDC80,1,0.018845745296038604
DLGAP1,1,0.06476045559142744
ZBTB14,12,0.0066445259054273694
PIEZO2,15,0.031060860723409488
ANKRD30B,17,0.014740643873861477
ANKRD29,8,0.09228880316489461
AQP4,10,0.2102399242341092
CHST9,7,0.01217303614620728
CDH2,2,0.016253319524629495
DSC2,11,0.024257123397735954
CCDC178,7,0.005531459230007953
INO80C,15,0.015452508972350575
SLC39A6,7,0.04300317208350236
ST8SIA5,2,0.0011790126301680123
SMAD7,13,0.06680256545699767
CCDC11,3,0.0029684226878730815
MRO,20,0.00017790512288707
MEX3C,10,0.027908061050481676
STARD6,1,0.00038511717988029857
