"gene","module","score"
"FAU",1,0.147504228236627
"MAGI2",2,0.0974514065298785
"FIGN",2,0.0971911744634919
"RELN",3,0.126256387316544
"GNB2L1",1,0.142292711650119
"FBN2",4,0.209275092493072
"SCAPER",2,0.0985630591056194
"DNAH14",2,0.0995610388040035
"PPP6R2",2,0.100363737186663
"PPIB",1,0.136337807383479
"AFF1",2,0.101154182060109
"ARL15",2,0.101317489310572
"CDCA8",5,0.110311550013993
"MAML3",2,0.0951272079174024
"ACSL4",2,0.0883610826351848
"VEPH1",3,0.112658643541213
"NCOA1",2,0.0836053107242722
"JMJD1C",2,0.0992042392871714
"PBK",5,0.132813724037944
"MTRNR2L12",12,0.251175008968421
"LGR4",2,0.101268964603712
"AIG1",2,0.100090888963952
"SLC17A1",2,0.0953189928910483
"MYO3A",6,0.127276137717253
"EPB41L5",2,0.0997571418761907
"TUBB",1,0.14556448478844
"PTK2",2,0.0988300746556529
"SIPA1L1",2,0.093902763920518
"DLG1",2,0.0953734947091826
"ROBO2",10,0.0956443494216939
"ANXA13",3,0.114398515140002
"NCAPG2",6,0.112139618308531
"STAR",12,0.152294746540786
"COBLL1",2,0.0932408342071381
"FCHSD2",2,0.086687050162262
"TBCK",2,0.0919437826691192
"VWA8",2,0.0877674814056542
"VIM",3,0.129967367782113
"CDC42BPA",2,0.0955188048883338
"RRM2",13,0.157660477086426
"FANCA",6,0.113932922085157
"MBNL1",2,0.0934129215646588
"DIAPH2",2,0.0910146094483425
"FOXN3",2,0.0907981656668917
"AC011043.1",2,0.0906640691710568
"TCF7L2",2,0.091460493377549
"CYP17A1",12,0.148343157474899
"RANBP17",2,0.092854837340856
"GCH1",7,0.0841485400874878
"B2M",1,0.127819846315642
"EXOC4",2,0.0918071076498614
"KYNU",2,0.0899295746436098
"FBXW7",7,0.0863728341979027
"RGS7",3,0.106243334286409
"PBX1",2,0.0907470061340224
"ASH1L",2,0.0899133221008933
"ADAMTS19",4,0.112533521070729
"CDHR3",2,0.0838167553080669
"ACACA",2,0.0851686547735772
"ARID1B",2,0.0899840901989598
"IGFBP3",19,0.165014977497179
"SLC39A11",2,0.0868248077841357
"MSI2",2,0.0879128563529277
"ALCAM",2,0.0849940969105249
"ARL6IP1",1,0.125399141493044
"ABHD3",2,0.0847394387746083
"CECR2",2,0.0829930064706226
"DUSP9",1,0.120190109362183
"TTC17",2,0.0880857151686873
"SYNE2",3,0.102429096073239
"RDH11",1,0.118858144469372
"STAG1",2,0.0814518670766746
"RFX7",2,0.0866010701542124
"ZNF638",2,0.0889332049629478
"MGMT",2,0.0852546159701179
"SERPINA4",1,0.120499130941515
"CPQ",2,0.0836591475204062
"ZSWIM5",2,0.0778204924062856
"ITIH3",1,0.108426893660606
"FARP1",2,0.0882067148392588
"MEIS2",2,0.0772867293433699
"COBL",2,0.0796136627411428
"EXPH5",5,0.11090307015471
"ATF7IP2",2,0.0799878808924986
"ZCCHC7",2,0.0838983482866966
"RBPMS",10,0.0823790777769194
"PHACTR4",2,0.0811555032315064
"SMYD3",2,0.0815967552671701
"ITIH5",3,0.110436125972436
"C4orf19",2,0.081775610897956
"SPTLC3",2,0.0828344892111537
"CUX2",10,0.0819159545859815
"DENND5B",2,0.0825766985532692
"FBXL17",2,0.0766534928639495
"SLC22A23",2,0.0791004669398556
"LRP1B",8,0.0830178363381884
"STK3",2,0.0771304342913511
"MLLT10",2,0.0821780672564012
"HBZ",1,0.121769770098913
"HPX",1,0.102099981772109
"MAML2",10,0.0817978143353043
"TCF7L1",2,0.077201594815399
"SDK1",6,0.0901200356159239
"RBMS3",10,0.072979273980327
"UBB",1,0.11156203441299
"GAREM",7,0.0757441089848528
"ERRFI1",2,0.0780320654835124
"SLIT2",3,0.109530122555286
"CLDN6",3,0.109196026310101
"TST",1,0.1110978297531
"PTPRD",8,0.0893178957021573
"TRIO",2,0.0796092187720879
"GREB1L",2,0.0743792919784865
"ATXN2",2,0.0730955885181629
"BCAS3",2,0.0838764429591181
"FRAS1",10,0.0778468515132521
"MXD3",5,0.103980552054281
"KIAA0101",6,0.113208014819733
"SGMS1",2,0.0792567840632337
"GATM",1,0.103759192939307
"RAD54B",6,0.0898281758220583
"APLP2",1,0.107808561939661
"MAP3K13",2,0.077807987087066
"SERPINA6",1,0.102696247148843
"GULP1",3,0.0953467229336334
"FADS1",1,0.10615878657402
"EPB41L2",9,0.0748339054725482
"MLF1IP",6,0.112162271744874
