"gene_name","module","kME"
"CYP3A4","brown",0.237445811855053
"FLNB","brown",0.237084439670476
"THSD7A","brown",0.236970738259953
"TRMT11","brown",0.236837061209061
"FAH","brown",0.236737837614092
"LONP2","brown",0.235744795105943
"RBKS","brown",0.234084980848616
"ACTR3C","brown",0.234048681342067
"AC093535.1","brown",0.234037499650034
"DHCR24","brown",0.233957416774152
"GALNT18","brown",0.233449248412724
"AC007098.1","brown",0.232800885904826
"UGT2B7","brown",0.232759662337902
"RAPGEF5","brown",0.232589680940153
"LINC01322","brown",0.232589088577158
"SHROOM1","brown",0.231989290842932
"TM4SF4","brown",0.231883949219959
"PITPNM2","brown",0.231066074110281
"FAM184A","brown",0.23076970667473
"GRHPR","brown",0.230707830433852
"ANPEP","brown",0.230489333071453
"NINL","brown",0.230442655985617
"HIBADH","brown",0.230442022241723
"PTP4A1","brown",0.228981947206032
"SNTB1","brown",0.228857096147186
"CLDN1","brown",0.228846365602605
"MYO16","brown",0.2286566652289
"CTPS1","brown",0.226671352797385
"HSD11B1","brown",0.226092750859339
"AC009879.4","brown",0.225889596011792
"GCGR","brown",0.225225070996869
"PRODH2","brown",0.224564883880628
"APCS","brown",0.222990731025755
"EXPH5","brown",0.222777553229616
"AL139317.5","brown",0.222643597779548
"NREP","brown",0.222384050641901
"APOA1","brown",0.221950832254725
"SERPINC1","brown",0.221950139802154
"ACAT1","brown",0.221757967715362
"MICAL3","brown",0.221692470606111
"ADI1","brown",0.221494147117931
"MTUS2","brown",0.219805466301572
"RBP5","brown",0.218570071618782
"AL450384.2","brown",0.218297931386511
"ENPEP","brown",0.217943899215632
"ARMH1","brown",0.217543775109349
"LINC01006","brown",0.217211622474001
"FANCC","brown",0.216936629099472
"PTMS","brown",0.216829373212044
"AKAP6","brown",0.215954195504985
"LMO7","brown",0.215682646741329
"MSMO1","brown",0.215639107028144
"ALDH4A1","brown",0.215361794486098
"SLC39A5","brown",0.214684465038052
"LIN7A","brown",0.21428007626383
"MACROD1","brown",0.212675227826525
"PCK1","brown",0.21263779392078
"CYP2A7","brown",0.212093771615572
"AGAP1","brown",0.211790399338551
"CHRNA4","brown",0.211099142992564
"AMDHD1","brown",0.210741042592095
"BAIAP2L1","brown",0.210503132944898
"CYP2D6","brown",0.210411559191317
"DPF3","brown",0.209070020299301
"PLGLB2","brown",0.208966553536728
"ACY1","brown",0.208929857644843
"RDH16","brown",0.208888119200678
"LINC01876","brown",0.208177819140327
"SAMD5","brown",0.207900178489209
"GNAI1","brown",0.206911621663899
"PEBP1","brown",0.20680277346697
"ACACA","brown",0.206395492176672
"CYP4V2","brown",0.205634443920153
"NIPSNAP1","brown",0.205559866059725
"AKAP1","brown",0.205279848742608
"UGDH","brown",0.204783969762283
"GPC5","brown",0.204210923250907
"OSGIN1","brown",0.204171313021974
"ABI2","brown",0.203944447781456
"FAM99A","brown",0.203198837200826
"SMC5-AS1","brown",0.20315757630193
"PPP2R1B","brown",0.202071291333009
"SS18L1","brown",0.20092732879026
"SERPINF1","brown",0.200694749880366
"CBR4","brown",0.200096651705041
"CRY2","brown",0.199399243785242
"PCK2","brown",0.198608757860696
"HMGCS1","brown",0.198536535273959
"SLFNL1-AS1","brown",0.19740104571458
"PON2","brown",0.196592183807511
"GPT","brown",0.196459074951897
"NUPR1","brown",0.196110460965694
"MPST","brown",0.195869401273362
"EVA1A","brown",0.195781845205641
"KLHDC10","brown",0.195669720197464
"PHYH","brown",0.195283552778336
"HMCN1","brown",0.195235215516449
"ALDH3A2","brown",0.195084777708522
"CKMT2-AS1","brown",0.194781543552068
"CDHR5","brown",0.194769233709413
"ALDH6A1","brown",0.194240734172406
"SELENBP1","brown",0.193937983346061
"MYO18A","brown",0.193820028088648
"DHODH","brown",0.193373950441914
"ECM2","brown",0.193069756899798
"GAMT","brown",0.192992580505847
"SELENOO","brown",0.19186818203491
"CRPPA","brown",0.191717577017399
"NDUFAF6","brown",0.190962880822676
"HAGH","brown",0.190638923701731
"NPAS2","brown",0.190319687744338
"SLC51A","brown",0.189572917883102
"CRLS1","brown",0.18914585202562
"NID1","brown",0.188485331685368
"SLC43A1","brown",0.1878631741633
"GLUD1","brown",0.187338478248539
"ACADVL","brown",0.185665860102916
"SUCLG2-AS1","brown",0.185620411056258
"SEMA4G","brown",0.185533371020533
"CES2","brown",0.1854559724892
"KLC4","brown",0.185238429615536
"MMAB","brown",0.184959561584481
"PKN2-AS1","brown",0.184475906762798
"HAMP","brown",0.184290902637922
"TXNL4B","brown",0.183975671300271
"PLGLB1","brown",0.183942072609485
"PDXDC1","brown",0.183017008853391
"MEIS2","brown",0.182141388690814
"VNN1","brown",0.181980426264009
"H6PD","brown",0.181588214445279
"FNBP1L","brown",0.180688564661556
"FBXO31","brown",0.179992379330115
"GOT2","brown",0.179799903971281
"ZNF444","brown",0.179302416800535
"DHRS1","brown",0.179059352997445
"FDPS","brown",0.178438631991211
"AKR1C1","brown",0.177901771780682
"UAP1","brown",0.177695166902586
"PKHD1","brown",0.177547466114151
"LRRC8A","brown",0.176580343133625
"APOE","brown",0.176527151383792
"SNRNP70","brown",0.175922189887727
"LDLR","brown",0.175760299645948
"LINC02615","brown",0.175639162443737
"GLYCTK","brown",0.175617655348439
"NEDD4","brown",0.175475632756599
"AC104035.1","brown",0.175247000063236
"SCGB2B2","brown",0.174832402631849
"NRBP2","brown",0.173934082989157
"RANBP10","brown",0.172742687950319
"QDPR","brown",0.172395004040848
"IFT88","brown",0.172052946606659
"PWWP3A","brown",0.171447689947493
"SAT2","brown",0.17118457340505
"ENOSF1","brown",0.170915415954973
"ZER1","brown",0.170872157438801
"ACBD4","brown",0.170658348518709
"SLC2A4RG","brown",0.170286128553746
"LINC00886","brown",0.169949099783305
"AP006621.3","brown",0.169769597673578
"OCLN","brown",0.169474138284785
"CLDN12","brown",0.16829818771488
"MMUT","brown",0.167306775076833
"AC005225.2","brown",0.166792198257818
"AC053527.2","brown",0.166507989563397
"BDNF-AS","brown",0.166283592001746
"ECHS1","brown",0.166263948445895
"SEMA5A","brown",0.165948980880976
"CLUH","brown",0.165676865270867
"SLC25A20","brown",0.16462984734496
"FAHD2A","brown",0.163551906504294
"SHC2","brown",0.162977641233047
"PUS10","brown",0.162328418370604
"PLSCR4","brown",0.161960010880082
"ZNF680","brown",0.161625422848214
"ULK1","brown",0.161492592958965
"WWOX","brown",0.16124259622381
"SERPIND1","brown",0.16120913586208
"ACADM","brown",0.161113455833716
"ETFDH","brown",0.160758715549383
"GCFC2","brown",0.1586364485426
"ANGPTL8","brown",0.1586021300239
"MYH10","brown",0.15854634553447
"HDAC6","brown",0.158473181389373
"LHPP","brown",0.15808411511939
"TMEM63B","brown",0.156671914504029
"AGTR1","brown",0.156665313815989
"ETFB","brown",0.155925818160505
"SHANK3","brown",0.155360529172489
"C11orf54","brown",0.152847787689144
"SHLD2","brown",0.151805394618266
"EXTL3","brown",0.151405087432971
"ASPSCR1","brown",0.151352759584513
"HSP90B1","brown",0.150387662958789
"ORM2","brown",0.150080145005446
"NR2F2-AS1","brown",0.149883542012366
"RAD54L2","brown",0.149840980613068
"GFOD2","brown",0.149696849092103
"DCAF8","brown",0.149696203934243
"MTMR4","brown",0.148770205560096
"ALDH5A1","brown",0.14849765952745
"CCNL2","brown",0.148353099200995
"NIT2","brown",0.148153717678218
"TADA1","brown",0.148057707031088
"EBPL","brown",0.147960332851869
"P4HB","brown",0.146330703575023
"WWTR1","brown",0.145560995942579
"C8G","brown",0.145284312935007
"HOOK2","brown",0.14516097828972
"SLC25A16","brown",0.144999407929498
"UBA6-AS1","brown",0.1439975282372
"STK19","brown",0.143781790177577
"STARD10","brown",0.142897332051861
"TTC31","brown",0.14284139962716
"LSS","brown",0.140338289335683
"KDM4B","brown",0.137316479770632
"ALS2","brown",0.136874980185136
"APTR","brown",0.134971076806029
"CCS","brown",0.1342190148356
