"gene_name","module","kME"
"C2orf82","blue",0.0822985112987111
"NPM1","blue",0.0821646299390204
"ATP6AP2","blue",0.0821034308662561
"NREP","blue",0.0820787830627836
"SHMT2","blue",0.0820787556166464
"LGALS3BP","blue",0.0820523871942889
"FAH","blue",0.0820060441211368
"DCAF11","blue",0.0819966392625132
"GNS","blue",0.0819323370010018
"C6orf48","blue",0.0818995106933369
"PSMB1","blue",0.0818586259920714
"AP2A1","blue",0.0817516250426769
"EIF1AX","blue",0.081692669604817
"SLC16A1","blue",0.0816635842305855
"ALDH3A2","blue",0.0815819325641758
"HSPA1A","blue",0.0814665120135205
"LAPTM4B","blue",0.0814542504379236
"LRG1","blue",0.0814242452897073
"POMP","blue",0.0813470485686486
"COMMD4","blue",0.081346651759301
"SEC24C","blue",0.0811572432067795
"MSRB2","blue",0.0811375809562807
"EPB42","blue",0.0809783354759843
"CD74","blue",0.0809581152833361
"KIAA1161","blue",0.0809270371102123
"TFR2","blue",0.0808979382021488
"SMC4","blue",0.0808439692096185
"SLC40A1","blue",0.0807660588876043
"TRAPPC1","blue",0.0807299395876015
"PIGT","blue",0.0807042311074203
"RHOC","blue",0.0806731725220297
"DDAH2","blue",0.0806028118140994
"WIPI2","blue",0.0805202952685161
"PERP","blue",0.0804658745389202
"ACADVL","blue",0.0804427092578849
"YIF1B","blue",0.080419794237004
"HNRNPU","blue",0.0803980210723997
"H2AFV","blue",0.0803560631736715
"PINK1","blue",0.0802246469760453
"C1orf85","blue",0.0802134045399899
"MAP2K3","blue",0.0800019848950843
"NDUFB4","blue",0.0799816551279924
"CCL15","blue",0.079832286193642
"NRXN1","blue",0.0797365229402766
"DMTN","blue",0.0796342186225606
"FAHD1","blue",0.0796104374899539
"ELOVL5","blue",0.079475975568019
"CTSZ","blue",0.0794118090900726
"MYL12A","blue",0.0793639015203478
"CRAT","blue",0.0793070393562774
"AIFM1","blue",0.0791531261406041
"SLC4A1","blue",0.0791472079344341
"PANK3","blue",0.0790132289604614
"TPP1","blue",0.078967548901159
"CDV3","blue",0.0789416034007817
"AP2M1","blue",0.0785632562395573
"MAF","blue",0.0785474964289739
"HIST1H4C","blue",0.0784858134079136
"TMX4","blue",0.0784012570441229
"SSU72","blue",0.0783812711542183
"PPP1R16A","blue",0.0783028988369309
"AKR1C2","blue",0.0782992962725096
"NDUFA6","blue",0.0782685454266562
"RBM3","blue",0.0781023728771528
"CYP4A22","blue",0.078100501744644
"PABPC4","blue",0.0780734513474856
"PSMB7","blue",0.0780449745759589
"SLBP","blue",0.0779765905341578
"LASP1","blue",0.0778988947854179
"TOMM20","blue",0.0778713584448739
"PSMD8","blue",0.0777008958619867
"PPP2R1A","blue",0.0776617410893785
"UBXN6","blue",0.0776409929913695
"ANKRD30BL","blue",0.0776395772111819
"LRPAP1","blue",0.0772998749189992
"ARHGDIA","blue",0.0771917631139557
"PHAX","blue",0.0771917323476264
"GDI2","blue",0.0771821784364643
"GNB2","blue",0.077171106308104
"SEC62","blue",0.0770300428707483
"HEBP1","blue",0.0769392235944603
"ARF1","blue",0.0769254391903014
"PIM1","blue",0.0767230030888148
"MESDC2","blue",0.0767000460607439
"SNRPD3","blue",0.0766083259060741
"ALDOC","blue",0.0765984604222529
"SREBF1","blue",0.0764892542677827
"DLD","blue",0.0762589554578696
"CTDSP1","blue",0.0761938035073898
"LRRC59","blue",0.0761204309967787
"NAP1L1","blue",0.0760689370197679
"TMED4","blue",0.0759944721407313
"RBP1","blue",0.0759105216025873
"MAP2K2","blue",0.0758876677826374
"ATPAF1","blue",0.0758817259493572
"GTF3A","blue",0.0758263318364824
"TMEM258","blue",0.0757475254344426
"TSPAN5","blue",0.0757278366410015
"SLC30A1","blue",0.0755874799578847
"CBX5","blue",0.0755388191071165
"TGM2","blue",0.0755273132067301
"PPP1R14B","blue",0.0753998779761005
"PSMD2","blue",0.0753596466286942
"RER1","blue",0.075249155448151
"SLC35A4","blue",0.0752431628266574
"TIMM8B","blue",0.0749491477440044
"BNIP3L","blue",0.0748778824756969
"CALU","blue",0.0748517433021175
"PLOD1","blue",0.0747590998010372
"RDH10","blue",0.0747094468771289
"MZT2A","blue",0.0746612332802251
"COL18A1","blue",0.0744718753076982
"SMARCA5","blue",0.0744389592650925
"COASY","blue",0.0744234892233563
"SCYL1","blue",0.0743180462696882
"IL6ST","blue",0.0743175446381675
"TMEM214","blue",0.0743002217903387
"PSMB5","blue",0.0742348581574749
"DUT","blue",0.0742245820173719
"STMN1","blue",0.0742195133304806
"CENPF","blue",0.0740607244207102
"ATP5O","blue",0.0740187939016895
"NDUFB11","blue",0.0739831674332482
"EIF6","blue",0.0739190781833805
"NDUFS2","blue",0.0738332171615494
"COTL1","blue",0.0737509515829865
"UTP14C","blue",0.0737167539662682
"ARMCX3","blue",0.073484289315961
"NARS","blue",0.0734769520361658
"AP2S1","blue",0.0733258400630564
"PDLIM1","blue",0.0732632348868019
"PTOV1","blue",0.0732614425154889
"ARG1","blue",0.0731986519943494
"MED16","blue",0.0731279681131613
"INSIG1","blue",0.0730408826351636
"TMCC2","blue",0.0730067486116038
"RNF128","blue",0.0729925912157907
"OXA1L","blue",0.0729402969942189
"PPP1CC","blue",0.0729391855403345
"CDHR5","blue",0.0728744933881001
"LSM3","blue",0.072686011204455
"ACP1","blue",0.0726675489917622
"IGF2BP1","blue",0.0726601500176809
"MEST","blue",0.0726438926696714
"ATG9A","blue",0.0725705909179473
"CTSA","blue",0.072557536724317
"SORBS3","blue",0.0724583484991383
"SNX17","blue",0.0722194227528724
"PBXIP1","blue",0.0721474373972194
"SLC1A4","blue",0.0719997794608892
"ASPM","blue",0.0719869202530917
"RNPEPL1","blue",0.0718872630023343
"SDC4","blue",0.071817062171258
"NSA2","blue",0.0717626659359917
"C1QBP","blue",0.0716700695328431
"QARS","blue",0.0715963982626735
"BIRC5","blue",0.0715424138203156
"CXXC5","blue",0.0715338286184372
"CCT3","blue",0.0715271916007525
"GYPA","blue",0.0714902924651942
"DEK","blue",0.0714241586951181
"TPX2","blue",0.0710915221021559
"ID1","blue",0.0710694595893257
"RGS6","blue",0.0710508520497553
"SYNGR2","blue",0.0709991226570016
"TRAF7","blue",0.0708511551049696
"COX7A2L","blue",0.0707842424987558
"IMPAD1","blue",0.0707086931768082
"CDC37","blue",0.0706911039876019
"PNRC1","blue",0.0706717602705275
"MXD4","blue",0.070633979349106
"SZRD1","blue",0.0706307400532227
"FBXW5","blue",0.0705178397533185
"CHMP2A","blue",0.0705038181135715
"YWHAB","blue",0.0702904711734612
"CCT5","blue",0.0702544738499811
"AASDHPPT","blue",0.0699028018521366
"WDR82","blue",0.0698367934030795
"HM13","blue",0.0698352216680074
"TXLNA","blue",0.06977954569756
"PSMC3","blue",0.0697300936622347
"PNP","blue",0.0696952311240595
"AHR","blue",0.0693440631188105
"IFNAR1","blue",0.0692066254884179
"IGFBP3","blue",0.0690881000798433
"F9","blue",0.0690513370015033
"SPCS1","blue",0.0689619275999317
"RAP2C","blue",0.0687726138601092
"TXNDC12","blue",0.0687699149498064
"KLF13","blue",0.0687412938286038
"EIF3G","blue",0.06871977072771
"WBP2","blue",0.0686377776799952
"IVD","blue",0.06849423735852
"HK1","blue",0.0684878453163523
"TMEM82","blue",0.0683042759241578
"POLD4","blue",0.0682687025780955
"C1R","blue",0.0679590902072438
"C11orf54","blue",0.0678997428727442
"SLC25A10","blue",0.0678991269644168
"DNAJB1","blue",0.067857869121028
"TSPAN4","blue",0.0677536597985005
"SUCLG1","blue",0.0676550259470199
"FBL","blue",0.0676281591936798
"TOB1","blue",0.0675923197027718
"HNRNPUL1","blue",0.0675509761562212
"CTSH","blue",0.0674852359946901
"MAGED2","blue",0.0674054945857347
"ECI2","blue",0.0672625080123144
"DDX18","blue",0.0671441952190505
"NFE2","blue",0.0671237608609337
"DECR2","blue",0.066765720800761
"WDR1","blue",0.0666568568001416
"GOLGA7","blue",0.0665960578710442
"SLC9A3R2","blue",0.0662954632366787
"OSBP2","blue",0.0659393573564746
"JTB","blue",0.065775737775365
"MGST3","blue",0.0656705052908787
"COL3A1","blue",0.0655793960586915
"COMMD6","blue",0.065389319378668
"LSAMP","blue",0.0651017347679426
"STARD7","blue",0.0650906607082532
"PIP5K1B","blue",0.0649985652829089
"COX7A2","blue",0.0649746520113368
"ABCA1","blue",0.0648761742272494
"SAT2","blue",0.0648720717137418
"PIK3R2","blue",0.0648671585796073
"PPDPF","blue",0.0646877795727016
"TSTD1","blue",0.0645828439465534
"ABHD14B","blue",0.0644672192732273
"CLTA","blue",0.0643196886939465
"PNKD","blue",0.0642929782068255
"YWHAG","blue",0.0642782561016831
"LTBP1","blue",0.0642559958459525
"PRRC2A","blue",0.0642315975285145
"HIST1H1C","blue",0.0641882392994778
"FAM134C","blue",0.0640875434186028
"SMC1A","blue",0.0640753395014941
"MTCH1","blue",0.0640062625430792
"AK4","blue",0.0639895736398916
"KLKB1","blue",0.063950873134015
"TIMP3","blue",0.0639307032975496
"CCT7","blue",0.0638802538322063
"PMPCA","blue",0.0635743573130744
"USP11","blue",0.0633946808938671
"ITM2C","blue",0.0630945054868673
"ST6GALNAC6","blue",0.0629332403406556
"ALDOA","blue",0.0629232839607902
"PAICS","blue",0.0628720192999056
"SRP14","blue",0.0628478130312348
"CD151","blue",0.0626956488638904
"BRPF3","blue",0.0625749276216424
"TM4SF2","blue",0.0624816022239245
"RRM1","blue",0.0624236896208715
"SOAT2","blue",0.0621057613904424
"PSMC5","blue",0.0621046550126177
"FASTK","blue",0.0620988734644497
"SNRPD2","blue",0.0620721003485669
"FH","blue",0.062025904980854
"SPG21","blue",0.061711746318915
"SLC30A10","blue",0.0616643711597221
"NAPA","blue",0.0615578951550899
"PPM1G","blue",0.0615030046799057
"C5orf15","blue",0.0614600076808494
"TKT","blue",0.0614333594666175
"HLA-E","blue",0.0612234710936494
"CLPTM1","blue",0.0612104458071571
"C1orf86","blue",0.0611852427167626
"SLC20A1","blue",0.0610603176224494
"GUSB","blue",0.0607909796513282
"MKNK2","blue",0.0607790327023677
"IRF2BP2","blue",0.0607575765880493
"MGST2","blue",0.0606835299265034
"VPS35","blue",0.0603849929313533
"YBX1","blue",0.0603534364677785
"CHMP1A","blue",0.0600147889702251
"LMF2","blue",0.0600128636854308
"EFCAB14","blue",0.0599320650155515
"ABCB10","blue",0.0598917099320251
"CCDC69","blue",0.0598106064023448
"COL6A1","blue",0.0597927999463138
"ADIPOR1","blue",0.0597077399062243
"IDH2","blue",0.0596079131160505
"DDB1","blue",0.05944170042944
"RBFOX1","blue",0.0593808633285028
"GDE1","blue",0.0592611529953591
"SNRNP200","blue",0.0590968690674476
"TRNP1","blue",0.0589906960621814
"BRD2","blue",0.0589047758200938
"IQSEC1","blue",0.0587400703527686
"H6PD","blue",0.0586509083646279
"MMP15","blue",0.0585631754519806
"ERLIN2","blue",0.0585227908856818
"SUMF2","blue",0.0584180857222358
"SRSF2","blue",0.0583987936637712
"PCK2","blue",0.0582439580717198
"HERPUD1","blue",0.058237308463114
"TMEM59","blue",0.0581424389190936
"RPP14","blue",0.0581230893968195
"ATP6AP1","blue",0.0581067084507077
"TMEM259","blue",0.0581020654599052
"SLC38A10","blue",0.0579831402638597
"REPIN1","blue",0.057937458673593
"PMM1","blue",0.057905090067095
"HADHB","blue",0.0578852971264294
"EIF3L","blue",0.0578150766531185
"PXDC1","blue",0.0575821889741849
"CD36","blue",0.0574624016635307
"LAMB2","blue",0.0573999034869548
"CNPY3","blue",0.0573797357501155
"SERINC3","blue",0.057363347753102
"XRCC6","blue",0.0573468912083181
"CHID1","blue",0.0572834497428541
"PNPLA6","blue",0.0571105066540864
"SSNA1","blue",0.0570831137306237
"STRADB","blue",0.0570302440825947
"CYP11B1","blue",0.057013913247052
"ACTR2","blue",0.0569943505131269
"NINJ1","blue",0.0569773830851961
"FAM195A","blue",0.0569014553049828
"FOXA3","blue",0.0568405262455743
"SNCA","blue",0.0564128393829212
"GCLM","blue",0.0563496907836582
"KIF1C","blue",0.056338733848074
"CFI","blue",0.0562705120074331
"HSD17B11","blue",0.0559764998378957
"COMT","blue",0.0558492810280046
"SEPW1","blue",0.0556148380024401
"SKP1","blue",0.0555679469284448
"PPP1R15B","blue",0.0555658342464375
"GNPTG","blue",0.0554026683605588
"GSTA4","blue",0.0553877981160947
"NARF","blue",0.0551945296156422
"AKT1","blue",0.0550263989849456
"ONECUT2","blue",0.0548890582493036
"TMSB4X","blue",0.0548696618671394
"CASP3","blue",0.0548635354439137
"LRRC8A","blue",0.0547052757157156
"KLF3","blue",0.0545104719073174
"CBX3","blue",0.0538297845085207
"ESYT1","blue",0.0537701592459596
"ARCN1","blue",0.0537171069427239
"UBTF","blue",0.0535214102443369
"TMED10","blue",0.0534876534292394
"FMO5","blue",0.0534010811974867
"NIT2","blue",0.0533855646227791
"HIC2","blue",0.0533330156277496
"SPTBN1","blue",0.0531146079508589
"CLN3","blue",0.0528732651082314
"DDX5","blue",0.0518011904111091
"CPNE3","blue",0.0516408351365732
"PGLS","blue",0.0516161521566232
"HN1L","blue",0.0512939073558211
"GPS1","blue",0.0511857508565144
"BRD4","blue",0.0510761179465044
"SCAP","blue",0.0507470671759017
"GOLGA3","blue",0.0502406217652509
"NDUFV2","blue",0.0501404854139593
"CTSO","blue",0.0501121192028521
"GNA11","blue",0.0500923396442594
"ZCRB1","blue",0.0500896751144264
"MAX","blue",0.0500888603595517
"PSMD3","blue",0.0500596947512734
"EIF3A","blue",0.0496751790450493
"ZNF512B","blue",0.0496651243779686
"COPG1","blue",0.049587828976675
"FAM96A","blue",0.0495867968337347
"SARS","blue",0.0495324565846584
"ALG3","blue",0.0493293711322733
"REEP5","blue",0.0492560787531129
"VPS28","blue",0.0490752448784723
"MAN1A1","blue",0.0487776564253699
"NUTF2","blue",0.0487351450729457
"NUSAP1","blue",0.0486302220447669
"TMEM184C","blue",0.048492468955913
"ITFG3","blue",0.0484376994810863
"CTDSP2","blue",0.0484368512426685
"MORF4L1","blue",0.0484057980528253
"PURA","blue",0.0481574695367644
"YIPF5","blue",0.0480836809266508
"DNAJC22","blue",0.0480463733959962
"PTPRF","blue",0.047753967270929
"ISOC1","blue",0.0476606220281314
"USP7","blue",0.0474409376054773
"NUDT3","blue",0.0469643750197724
"TMPO","blue",0.0465839995250376
"HOOK1","blue",0.046578726169501
"CD81","blue",0.0463900476473284
"PSMB2","blue",0.0462818090755115
"UPF1","blue",0.046172138020353
"RALBP1","blue",0.0460353241701715
"TMEM248","blue",0.0459278095883008
"ZHX1","blue",0.0455397062539809
"KTN1","blue",0.0454959876478912
"QDPR","blue",0.0453380512502093
"FZD5","blue",0.0450649521080104
"SEC11A","blue",0.0450402827730857
"DNAJC8","blue",0.0449811858762343
"NDUFA5","blue",0.0449537424747933
"SNX5","blue",0.0448326808924811
"OTUB1","blue",0.0447269839422753
"CAND1","blue",0.0445336210000435
"CYP2J2","blue",0.0444062536863019
"BRD3","blue",0.0440940069323415
"SUMO2","blue",0.044034571168448
"CPOX","blue",0.0440134451044479
"RMND5A","blue",0.0438939815305771
"SDHD","blue",0.0437325432560477
"ALKBH5","blue",0.0437063264457357
"LYRM2","blue",0.0434704904911441
"SSB","blue",0.0432792796161223
"DSC2","blue",0.0431421519202028
"PPP2CA","blue",0.0431074418812299
"ZFP91","blue",0.0429591484895079
"PROSC","blue",0.0429184887779571
"PLD3","blue",0.0428683302769816
"PPP4C","blue",0.0428408864837489
"ATP2B1","blue",0.0426083709240833
"AC007390.5","blue",0.0420717602066339
"HCFC1","blue",0.0419575462212663
"DSP","blue",0.0419205902408902
"TANGO2","blue",0.0416273402478295
"VPS51","blue",0.0415078778118514
"CCDC34","blue",0.0408210492168115
"EMC7","blue",0.0405707333220418
"TMEM106B","blue",0.0405099247804499
"C5orf24","blue",0.0404023122426491
"VAMP2","blue",0.0398940104892526
"AGFG2","blue",0.039650574004695
"EIF4E2","blue",0.0389756870338855
"EIF3B","blue",0.0388706651582404
"PLXNB2","blue",0.0381657335840936
"ARID3A","blue",0.0381249947692718
"NCAPD2","blue",0.0380573870258568
"MYO1C","blue",0.0380553750234948
"FAM47E","blue",0.0375646131117433
"C6orf62","blue",0.0373697805921244
"TARS","blue",0.0372569576416226
"TBX3","blue",0.0371877011134486
"GOLT1A","blue",0.0366156615854204
"CHD4","blue",0.0364582756143582
"TPM3","blue",0.0363493552269994
"GPRC5C","blue",0.036060503811014
"POLR1D","blue",0.0352586093270356
"SEL1L","blue",0.0352241523311971
"GSPT1","blue",0.0351948395916428
"SPECC1","blue",0.0349289942252002
"COL1A2","blue",0.0348933385287429
"SOD2","blue",0.0344007368135723
"RNF11","blue",0.0342675761903864
"GALNT1","blue",0.034076731549126
"EIF2AK2","blue",0.0337350903367001
"ZYX","blue",0.0337346898406879
"SF3A2","blue",0.0331810091966909
"HFM1","blue",0.0323243694057177
"C7orf73","blue",0.0323008516875872
"TMEM50A","blue",0.0320756036087461
"PCGF2","blue",0.0319917749791655
"ZFP36L2","blue",0.031809338380518
"HIGD1A","blue",0.0316148719733017
"CDKN1C","blue",0.0316096423606032
"GCGR","blue",0.0313564382967148
"CS","blue",0.0311102557539713
"BCL7C","blue",0.0305761075890766
"MTDH","blue",0.0292860301879171
"TXNL4A","blue",0.0291440840951249
"VAPA","blue",0.0291433152023185
"SUGT1","blue",0.0286534302010336
"LARP1","blue",0.0285367174070868
"ZEB2","blue",0.0284643005462193
"NAP1L4","blue",0.0272290219908063
"IL10RB","blue",0.0270464398204567
"SEPT11","blue",0.0266545181713371
"TSPAN14","blue",0.0265352827486218
"RTKN","blue",0.0264109222354629
"GRSF1","blue",0.0262140042478763
"SLC25A20","blue",0.0258691044344331
"NR2F2","blue",0.0254047574020607
"RAB4A","blue",0.0248607518821871
"MYH9","blue",0.0246866046852385
"CLCN3","blue",0.0246459484527108
"PTGES3","blue",0.0244529311059469
"SMARCE1","blue",0.0243091656556821
"EPT1","blue",0.0239758249699447
"ARPC1A","blue",0.0237778478734151
"EIF3D","blue",0.0236203269896575
"UBL3","blue",0.0235006813425475
"PDCD4","blue",0.0233016320651095
"MCCC2","blue",0.0232749478396554
"SLC22A9","blue",0.0224326393905061
"XPO7","blue",0.021434565838927
"JUN","blue",0.0204513589315824
"CDC5L","blue",0.0203996691152606
"ALDH7A1","blue",0.0196519043592006
"RIF1","blue",0.0194113359254183
"TOP1","blue",0.0187419304216131
"HNRNPH3","blue",0.0175937404583389
"EIF3J","blue",0.0161557654509084
"MVK","blue",0.0158047154784018
"ARPC3","blue",0.0154430542437255
"SH3GLB1","blue",0.0146495447248654
"TPM1","blue",0.0139738689085941
"GINM1","blue",0.0126740293132273
"GALNT2","blue",0.0123887288854309
"CTNND1","blue",0.0120578183459503
"SLC25A46","blue",0.0116695202709506
"SLC35F5","blue",0.0114700221263048
"SCCPDH","blue",0.0109722326111658
"TMEM57","blue",0.00911401095920347
"CSNK2A2","blue",0.00878699583453349
"H2AFY","blue",0.0087075099635221
"UGCG","blue",0.00853180977468912
"TROVE2","blue",0.00740427903036669
"ARHGEF40","blue",0.00721511899316884
"CDC42EP1","blue",0.00663096780445142
"PVRL2","blue",0.00426351198234151
"WDR89","blue",0.00153017754028255
"RBM10","blue",0.00114572788043727
"NRG3","turquoise",0.62000974198313
"RORA","turquoise",0.582658705611593
"ZBTB20","turquoise",0.573834153928246
"GPC5","turquoise",0.562614520810669
"DPYD","turquoise",0.521423854752183
"WWOX","turquoise",0.508770172270409
"GPC6","turquoise",0.497043202773206
"NAALADL2","turquoise",0.483602677661933
"FOXP2","turquoise",0.474179102182705
"SORBS2","turquoise",0.469433934670811
"DLC1","turquoise",0.468167566986656
"C10orf11","turquoise",0.466929027395781
"MAGI1","turquoise",0.464429625519001
"PIK3C2G","turquoise",0.464036846933475
"PARD3B","turquoise",0.457252602870873
"GAS2","turquoise",0.453320181251732
"KLF12","turquoise",0.445463538893185
"PKHD1","turquoise",0.442073401442883
"FHIT","turquoise",0.431739949479841
"FOXP1","turquoise",0.431568953823074
"TTC28","turquoise",0.423640871315873
"PDE3B","turquoise",0.422641953576732
"EXT1","turquoise",0.421882653317844
"KCNT2","turquoise",0.420690477114037
"PTPRK","turquoise",0.420212079892523
"THRB","turquoise",0.419934720538438
"FNDC3B","turquoise",0.411314424248122
"LPP","turquoise",0.407020561851348
"PRR4","turquoise",0.404734937805916
"AGMO","turquoise",0.397112521782307
"TENM1","turquoise",0.396618429194884
"ROBO1","turquoise",0.395316546257906
"SH3D19","turquoise",0.388194874534065
"CDK14","turquoise",0.388115446614617
"SHANK2","turquoise",0.38601047319296
"TSHZ2","turquoise",0.385985504214012
"C7orf10","turquoise",0.382047163000262
"PARD3","turquoise",0.380526448302961
"DAPK1","turquoise",0.377159626175838
"MYO1E","turquoise",0.373539756891607
"DLGAP1","turquoise",0.372547396651278
"ITPR2","turquoise",0.370359030320208
"SOX5","turquoise",0.36970495145048
"ADK","turquoise",0.364275080960579
"SIK3","turquoise",0.363596815593935
"PLCB1","turquoise",0.362015732864937
"DPP10","turquoise",0.359854596761828
"MBD5","turquoise",0.359679458334149
"BRAF","turquoise",0.359088523529683
"PLCXD2","turquoise",0.35854007607951
"PTPRM","turquoise",0.357965922394003
"IMMP2L","turquoise",0.356256290002202
"SLCO1B3","turquoise",0.356071787504443
"PSD3","turquoise",0.354758164686795
"RERE","turquoise",0.353003098061409
"GPHN","turquoise",0.352505341745052
"ATXN1","turquoise",0.351743236298423
"PLEKHA5","turquoise",0.349907350832669
"UTRN","turquoise",0.347042798975608
"EHBP1","turquoise",0.344845845744144
"PDE8A","turquoise",0.34471827381678
"INADL","turquoise",0.344420132446305
"UBE2E2","turquoise",0.344068083269841
"SNTB1","turquoise",0.343727000318471
"TBC1D5","turquoise",0.342893877809691
"SIK2","turquoise",0.341713121154155
"MACROD2","turquoise",0.340800311402731
"R3HDM2","turquoise",0.339140187044664
"AKAP13","turquoise",0.338538850656883
"NFAT5","turquoise",0.337862907943704
"ZHX2","turquoise",0.337809872860637
"TCF12","turquoise",0.336258345183306
"DAB1","turquoise",0.336195328425599
"PID1","turquoise",0.335950154488138
"CUX1","turquoise",0.335517962321159
"NR5A2","turquoise",0.335018533617616
"EGFR","turquoise",0.33445417124898
"LDLRAD4","turquoise",0.331562624131022
"BTBD9","turquoise",0.331496306753023
"NCKAP5","turquoise",0.330169580949326
"C9orf3","turquoise",0.329774489603898
"GLIS3","turquoise",0.329558705718853
"MAGI3","turquoise",0.328196200135775
"DPYS","turquoise",0.327159717315766
"ARL15","turquoise",0.326944990481075
"LRBA","turquoise",0.326521273081227
"L3MBTL4","turquoise",0.324523996895716
"PCCA","turquoise",0.323616862028018
"PARK2","turquoise",0.322689258823872
"NR1H4","turquoise",0.321708177918671
"IGF2BP2","turquoise",0.320350396830245
"AUTS2","turquoise",0.320227614418595
"ZFAND3","turquoise",0.31940549358757
"MEF2A","turquoise",0.318085185947291
"RABGAP1L","turquoise",0.316734960945436
"NCOA2","turquoise",0.315921299690367
"SMYD3","turquoise",0.311314395296161
"DOCK4","turquoise",0.30984693204658
"SBF2","turquoise",0.307964600151209
"DST","turquoise",0.307815264015127
"DLG1","turquoise",0.307062252425911
"SLC17A1","turquoise",0.30546778657757
"EXOC4","turquoise",0.305239105175787
"MAML3","turquoise",0.304945698678851
"PAH","turquoise",0.304773082351615
"DNAH14","turquoise",0.303235642457289
"RAPH1","turquoise",0.303228801528514
"BICC1","turquoise",0.302770835805574
"FIGN","turquoise",0.300918746045403
"SLC2A9","turquoise",0.300150795769644
"ATF7IP2","turquoise",0.298231568560499
"SPATS2L","turquoise",0.296875046530417
"PDE4D","turquoise",0.296801737917326
"PHLPP1","turquoise",0.29506602425974
"CTNNA3","turquoise",0.294800577012344
"LPPR1","turquoise",0.294296586680137
"CHN2","turquoise",0.293084071556962
"SGIP1","turquoise",0.292962816927298
"PTK2","turquoise",0.292802178716969
"TBCK","turquoise",0.29227794379034
"CAMK2D","turquoise",0.291731964543037
"DIP2B","turquoise",0.290497905449547
"COBLL1","turquoise",0.29019876989217
"ABHD3","turquoise",0.290158231440347
"EPB41L5","turquoise",0.290008744415413
"CNTLN","turquoise",0.28989936795554
"VWA8","turquoise",0.289543785198102
"JMJD1C","turquoise",0.289063052138681
"DCDC2","turquoise",0.288581256470637
"SIPA1L1","turquoise",0.287851100882186
"BDH1","turquoise",0.287663068273741
"MSI2","turquoise",0.2866389918866
"LGR4","turquoise",0.28634110132886
"TVP23C","turquoise",0.286266614926796
"RBPMS","turquoise",0.28526412695048
"PTPRG","turquoise",0.284974998308907
"SYNE1","turquoise",0.284906067672218
"HAL","turquoise",0.284574087187635
"FBXW7","turquoise",0.284557011830794
"ZCCHC11","turquoise",0.284542276104741
"KYNU","turquoise",0.283744117126502
"RANBP17","turquoise",0.283560977508056
"ALCAM","turquoise",0.282918430099309
"PPP6R2","turquoise",0.282917716953162
"SCMH1","turquoise",0.282028016065306
"C4orf19","turquoise",0.281876464726971
"INVS","turquoise",0.281515119152913
"BCAS3","turquoise",0.281510175842721
"CECR2","turquoise",0.281189750783206
"COBL","turquoise",0.281138263955677
"ELL2","turquoise",0.280320491125428
"STARD13","turquoise",0.280300665842495
"ASH1L","turquoise",0.279432683419293
"TBL1X","turquoise",0.278235478393061
"BAZ2B","turquoise",0.278222870816811
"SLC22A25","turquoise",0.278151341783894
"TPST1","turquoise",0.277457041963937
"ABCB11","turquoise",0.276381407520921
"SCAPER","turquoise",0.276069518395229
"PBX1","turquoise",0.275898770648759
"ZNF638","turquoise",0.275643502412015
"TCF7L2","turquoise",0.274716745418631
"GRAMD3","turquoise",0.27414879251657
"SORBS1","turquoise",0.274010369742003
"STAU2","turquoise",0.273992636369848
"SIPA1L3","turquoise",0.273715418191303
"ABCC6","turquoise",0.273342286336723
"PRKCA","turquoise",0.273207159813177
"MYO1D","turquoise",0.272940883569904
"LARGE","turquoise",0.272893382780749
"HNF4G","turquoise",0.272381109162353
"RBFOX2","turquoise",0.27211828370847
"PTPRJ","turquoise",0.271106539886752
"FAF1","turquoise",0.270914857399682
"FCHSD2","turquoise",0.27004422834508
"ARID1B","turquoise",0.269870610120266
"CTNND2","turquoise",0.268871914342639
"TTC17","turquoise",0.268594768017898
"WWC2","turquoise",0.268406854858742
"MAP3K13","turquoise",0.267747769395806
"CMTM8","turquoise",0.267105604642576
"AC011043.1","turquoise",0.26637154663726
"HS2ST1","turquoise",0.266180511289006
"MTSS1","turquoise",0.265163537235485
"AFF1","turquoise",0.264515256936791
"ERC1","turquoise",0.264460084785165
"CADPS2","turquoise",0.264256470094941
"N4BP2L2","turquoise",0.263870171477544
"CDHR3","turquoise",0.263803626078337
"CDKAL1","turquoise",0.263598842468207
"TTC39C","turquoise",0.263257274648505
"C1orf168","turquoise",0.262930542357916
"TBC1D8","turquoise",0.262826029218051
"CPQ","turquoise",0.262580859072326
"DTNA","turquoise",0.26066362752368
"COL27A1","turquoise",0.260510124601224
"ASS1","turquoise",0.260209974772032
"SOX6","turquoise",0.260194469575795
"SERINC5","turquoise",0.259811152736128
"GCH1","turquoise",0.259557356454323
"FTO","turquoise",0.259269977400736
"FBXL17","turquoise",0.258822202096593
"APBB2","turquoise",0.25877115091919
"SLC39A11","turquoise",0.258738586299719
"MCC","turquoise",0.258337987560172
"STAG1","turquoise",0.258098461037253
"RAD51B","turquoise",0.257678435547107
"KIF6","turquoise",0.257027671763217
"NF1","turquoise",0.256988581314165
"ACACA","turquoise",0.256531743659592
"FARP1","turquoise",0.256434388385395
"MSRA","turquoise",0.255575644091306
"ELF2","turquoise",0.255423062127698
"PDSS2","turquoise",0.254728887998772
"DCDC1","turquoise",0.254398978695765
"SLCO1B1","turquoise",0.25382208119056
